sample,round,spp,model,mpa,lfm,lfm.notes,fh,ttfg,gti,tti,fd,gd,pfg,ignition,start.temp,temp.max,ignition.temp,prop.new,sample.wt,glow,year,month ,dry.wt,fresh.wt,water.wt,site,bottle.wt,ttms
1.8,3,QUKE,EPI,-2.445,113.5262206,0,0.0,2.0,-17.0,-15.0,0.0,37.0,54.0,0,286.1,0,0,0,0.5387,1,2020,October,7.4273,7.7412,0.3139,1,7.1508,0.0
1.8,4,QUKE,EPI,-4.761,109.4988781,0,0.0,4.0,-12.0,-8.0,0.0,58.0,70.0,0,280.6,0,0,0,0.5083,1,2020,October,7.4757,7.7685,0.2928,1,7.2083,0.0
1.8,5,PIJE,HP,-2.232,130.3972758,0,47.0,69.0,20.0,89.0,27.0,160.0,113.0,1,282.6,315.7,275.7,100,6.2217,1,2020,October,7.6823,8.2567,0.5744,1,7.2418,-38716.0
1.8,3,PIJE,HP,-3.089,138.048369,0,49.0,79.0,13.0,92.0,21.0,171.0,137.0,1,278.4,365.2,263.8,100,11.7541,1,2020,October,12.53,13.0209,0.4909,1,12.1744,20.0
1.8,5,QUKE,EPI,-5.398,81.99940494,0,0.0,6.0,-562.0,-556.0,0.0,74.0,636.0,0,263.9,0,0,0,0.5389,1,2020,October,7.5802,7.8558,0.2756,1,7.2441,0.0
1.8,6,QUKE,EPI,-2.808,103.4313725,0,0.0,3.0,-3158.0,-3155.0,0.0,47.0,3205.0,0,277.2,0,0,0,0.4998,1,2020,October,12.54,12.8987,0.3587,1,12.1932,0.0
1.8,7,QUKE,EPI,-6.608,53.93438862,0,0.0,7.0,-7873.0,-7866.0,0.0,74.0,7947.0,0,289.6,0,0,0,0.4731,1,2020,October,12.6449,12.88,0.2351,1,12.209,0.0
1.8,7,QUKE,HP,-6.608,53.93438862,0,0.0,48.0,-7784.0,-7736.0,0.0,167.0,7951.0,0,225.8,0,0,0,0.9446,1,2020,October,12.6449,12.88,0.2351,1,12.209,0.0
1.8,1,PIJE,EPI,-0.342,106.6319143,0,0.0,13.0,-11338.0,-11325.0,0.0,73.0,11411.0,0,277.3,0,0,100,0.5191,1,2020,October,12.395,12.7632,0.3682,1,12.0497,0.0
1.8,2,PIJE,EPI,-1.094,149.3987976,0,0.0,10.0,-18296.0,-18286.0,0.0,105.0,18401.0,0,264,0,0,100,0.5455,1,2020,October,12.5471,12.9944,0.4473,1,12.2477,0.0
1.8,4,PIJE,EPI,-4.468,129.0542311,0,0.0,20.0,-32486.0,-32466.0,0.0,71.0,32557.0,0,272.7,0,0,100,0.5113,1,2020,October,12.6417,13.1343,0.4926,1,12.26,0.0
1.8,5,PIJE,EPI,-2.232,130.3972758,0,0.0,16.0,-38763.0,-38747.0,0.0,84.0,38847.0,0,268.7,0,0,100,0.4834,1,2020,October,7.6823,8.2567,0.5744,1,7.2418,0.0
1.8,1,QUKE,EPI,-0.443,149.2810927,0,0.0,3.0,-62045.0,-62042.0,0.0,34.0,62079.0,0,275,0,0,0,0.5099,1,2020,October,7.404,7.8193,0.4153,1,7.1258,0.0
1.8,1,QUKE,HP,-0.443,149.2810927,0,0.0,56.0,-61992.0,-61936.0,0.0,195.0,62187.0,0,245.2,0,0,0,1.613,1,2020,October,7.404,7.8193,0.4153,1,7.1258,0.0
1.8,2,QUKE,EPI,-1.402,162.0715918,0,0.0,2.0,-68430.0,-68428.0,0.0,60.0,68490.0,0,282,0,0,0,0.4836,1,2020,October,7.4701,7.8957,0.4256,1,7.2075,0.0
1.8,2,QUKE,HP,-1.402,162.0715918,0,0.0,23.0,-68664.0,-68641.0,0.0,294.0,68958.0,0,230.9,0,0,0,1.3641,1,2020,October,7.4701,7.8957,0.4256,1,7.2075,0.0
1.9,6,QUKE,HP,-0.706,151.9797276,0,0.0,-6967.0,0.0,-6967.0,0.0,0.0,0.0,0,222.4,0,0,0,0.6843,0,2020,October,12.4901,12.9699,0.4798,1,12.1744,0.0
1.9,2,QUKE,EPI,-5.542,91.27173542,0,15.0,4.0,15.0,19.0,2.0,37.0,20.0,1,276.8,333,301.2,0,0.4962,1,2020,October,7.5171,7.7848,0.2677,1,7.2238,-2854.0
1.9,7,PIJE,HP,-3.805,115.4129054,0,44.0,59.0,0.0,59.0,27.0,54.0,27.0,1,237.9,381.7,232.3,100,5.17,0,2020,October,7.5529,7.8981,0.3452,1,7.2538,4.0
1.9,6,PIJE,HP,-4.285,127.9491133,0,44.0,80.0,6.0,86.0,37.0,94.0,51.0,1,236.7,268.1,239.5,100,6.9134,1,2020,October,7.514,7.8459,0.3319,1,7.2546,2.0
1.9,4,QUKE,HP,-2.498,107.9230334,0,30.0,12.0,0.0,12.0,5.0,58.0,53.0,1,227.1,230.1,227.2,0,0.6846,0,2020,October,7.6383,8.0197,0.3814,1,7.2849,1.0
1.9,2,PIJE,HP,-0.744,169.8667892,0,45.0,89.0,0.0,89.0,13.0,67.0,54.0,1,278.7,352.7,273.3,100,5.3309,0,2020,October,12.3416,12.7114,0.3698,1,12.1239,2.0
1.9,3,PIJE,HP,-2.684,149.8314752,0,42.0,80.0,0.0,80.0,24.0,83.0,59.0,1,270,346.1,274.4,100,7.96,0,2020,October,12.5737,13.1516,0.5779,1,12.188,3.0
1.9,8,PIJE,HP,-2.891,120.7798383,0,46.0,69.0,2.0,71.0,18.0,90.0,70.0,1,241.5,279.4,232.4,100,3.1432,1,2020,October,7.5455,7.7995,0.254,1,7.3352,3.0
1.9,4,QUKE,EPI,-2.498,107.9230334,0,0.0,7.0,-16.0,-9.0,0.0,62.0,78.0,0,278.6,0,0,0,0.4882,1,2020,October,7.6383,8.0197,0.3814,1,7.2849,0.0
1.9,4,PIJE,HP,-2.376,141.979835,0,46.0,84.0,0.0,84.0,16.0,94.0,78.0,1,251.4,287.8,250.7,100,4.0703,0,2020,October,12.8673,13.9516,1.0843,1,12.1036,-13936.0
1.9,3,QUKE,EPI,-1.885,131.6494845,0,0.0,7.0,-17.0,-10.0,0.0,66.0,83.0,0,286.5,0,0,0,0.4956,1,2020,October,7.4507,7.7061,0.2554,1,7.2567,0.0
1.9,3,QUKE,HP,-1.885,131.6494845,0,36.0,20.0,0.0,20.0,4.0,95.0,91.0,1,226.3,226.5,224.4,0,0.8773,0,2020,October,7.4507,7.7061,0.2554,1,7.2567,2.0
1.9,1,PIJE,HP,-0.401,177.7408638,0,45.0,84.0,60.0,144.0,9.0,163.0,94.0,1,269,332.7,284.7,100,4.9359,1,2020,October,12.4154,12.8434,0.428,1,12.1746,3.0
1.9,5,QUKE,EPI,-5.789,42.4259208,0,0.0,27.0,-48.0,-21.0,0.0,69.0,117.0,0,271.8,0,0,0,0.499,1,2020,October,7.5705,7.7237,0.1532,1,7.2094,0.0
1.9,5,PIJE,HP,-3.636,140.8064516,0,44.0,62.0,5.0,67.0,13.0,148.0,130.0,1,250.7,392.3,232.6,100,3.9042,1,2020,October,7.5045,7.8537,0.3492,1,7.2565,1.0
1.9,5,QUKE,HP,-5.789,42.4259208,0,0.0,-1043.0,0.0,-1043.0,0.0,1395.0,1395.0,0,210.1,0,0,0,0.853,0,2020,October,7.5705,7.7237,0.1532,1,7.2094,0.0
1.9,6,QUKE,EPI,-0.706,151.9797276,0,0.0,3.0,-7076.0,-7073.0,0.0,47.0,7123.0,0,273.5,0,0,0,0.5394,1,2020,October,12.4901,12.9699,0.4798,1,12.1744,0.0
1.9,1,PIJE,EPI,-0.401,177.7408638,0,0.0,13.0,-11725.0,-11712.0,0.0,98.0,11823.0,0,277.4,0,0,100,0.4883,1,2020,October,12.4154,12.8434,0.428,1,12.1746,0.0
1.9,4,PIJE,EPI,-2.376,141.979835,0,0.0,9.0,-13982.0,-13973.0,0.0,80.0,14062.0,0,301.7,0,0,100,0.5145,1,2020,October,12.8673,13.9516,1.0843,1,12.1036,0.0
1.9,2,PIJE,EPI,-0.744,169.8667892,0,0.0,15.0,-18790.0,-18775.0,0.0,47.0,18837.0,0,273.5,0,0,100,0.4752,1,2020,October,12.3416,12.7114,0.3698,1,12.1239,0.0
1.9,7,QUKE,EPI,-8.5,43.30590875,0,0.0,9.0,-19755.0,-19746.0,0.0,56.0,19811.0,0,273.5,0,0,0,0.4624,1,2020,October,12.5878,12.7615,0.1737,1,12.1867,0.0
1.9,3,PIJE,EPI,-2.684,149.8314752,0,0.0,18.0,-30661.0,-30643.0,0.0,44.0,30705.0,0,267.9,0,0,100,0.496,1,2020,October,12.5737,13.1516,0.5779,1,12.188,0.0
1.9,1,QUKE,EPI,-0.179,171.8429273,0,0.0,5.0,-62326.0,-62321.0,0.0,67.0,62393.0,0,272.4,0,0,0,0.4847,1,2020,October,7.4334,7.8185,0.3851,1,7.2093,0.0
1.9,1,QUKE,HP,-0.179,171.8429273,0,0.0,159.0,-62404.0,-62245.0,0.0,378.0,62782.0,0,227.3,0,0,0,1.2932,1,2020,October,7.4334,7.8185,0.3851,1,7.2093,0.0
2.1,7,CECO,EPI,-9,24.51293981,0,13.0,-42098.0,42120.0,22.0,20.0,0.0,-42140.0,1,274.6,399.1,275.8,0,0.5794,0,2020,October,12.397,12.4813,0.0843,2,12.0531,-42120.0
2.1,7,ARPA,HP,-5.318,70.70874862,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3.0494,0,2020,October,7.7373,8.1204,0.3831,2,7.1955,0.0
2.1,7,CECO,HP,-9,24.51293981,0,0.0,-23.0,0.0,-23.0,0.0,0.0,0.0,0,253.6,0,0,0,1.8883,0,2020,October,12.397,12.4813,0.0843,2,12.0531,0.0
2.1,2,ABCO,HP,-0.995,180.3030303,0,42.0,77.0,0.0,77.0,26.0,52.0,26.0,1,278.2,288.9,257.1,0,2.998,0,2020,October,7.5545,8.1138,0.5593,2,7.2443,0.0
2.1,7,CADE,HP,-3.919,81.54031772,0,47.0,34.0,11.0,45.0,24.0,71.0,36.0,1,245,279.1,231.3,0,2.5415,1,2020,October,7.6752,8.0807,0.4055,2,7.1779,1.0
2.1,6,CADE,HP,-2.461,93.48560079,0,43.0,53.0,0.0,53.0,25.0,71.0,46.0,1,240.3,385.5,232.5,0,3.3062,0,2020,October,12.6368,13.1075,0.4707,2,12.1333,-13043.0
2.1,8,ABCO,HP,-4.714,64.23272159,0,31.0,60.0,0.0,60.0,14.0,63.0,49.0,1,252.5,269.2,240.8,30,1.4209,0,2020,October,7.4978,7.6623,0.1645,2,7.2417,0.0
2.1,4,CADE,HP,-3.037,102.2511432,0,40.0,67.0,0.0,67.0,17.0,70.0,53.0,1,250.2,280.4,252.6,0,3.7317,0,2020,October,12.7216,13.303,0.5814,2,12.153,1.0
2.1,3,ABCO,HP,-1.769,123.9273927,0,31.0,86.0,0.0,86.0,15.0,68.0,53.0,1,257.5,282.4,262.6,0,2.6605,0,2020,October,7.6067,8.0573,0.4506,2,7.2431,3.0
2.1,4,ARPA,EPI,-1.038,84.96691481,DW may be off-find another written down?,4.0,21.0,22.0,43.0,2.0,77.0,53.0,1,267.9,287.2,276.8,0,0.4884,1,2020,October,7.6699,8.0808,0.4109,2,7.1863,-44618.0
2.1,1,ARPA,HP,-0.13,22.99791605,0,27.0,45.0,0.0,45.0,33.0,87.0,54.0,1,294.6,323,288.3,0,3.1574,0,2020,October,7.854,8.0085,0.1545,2,7.1822,16.0
2.1,3,ARPA,EPI,-5.948,80.58469092,0,10.0,11.0,16.0,27.0,3.0,76.0,57.0,1,273.8,307.3,258.5,0,0.478,1,2020,October,7.6266,7.9877,0.3611,2,7.1785,-40309.0
2.1,1,CECO,HP,-0.311,107.4008811,0,18.0,31.0,144.0,175.0,12.0,217.0,61.0,2,253.5,282.1,290.9,0,1.1957,1,2020,October,7.4677,7.7115,0.2438,2,7.2407,5.0
2.1,2,CADE,HP,-1.768,127.8910007,0,36.0,64.0,0.0,64.0,24.0,87.0,63.0,1,257.4,221.9,269.7,0,2.5564,0,2020,October,7.6554,8.2139,0.5585,2,7.2187,2.0
2.1,7,ABCO,HP,-3.061,93.86503067,0,40.0,56.0,0.0,56.0,17.0,82.0,65.0,1,249.4,267.1,233.9,20,1.8416,0,2020,October,7.3944,7.5933,0.1989,2,7.1825,2.0
2.1,5,ARPA,EPI,-2.556,84.75991649,0,0.0,18.0,16.0,34.0,1.0,87.0,70.0,1,273.3,268.1,258.4,0,0.4903,1,2020,October,12.3325,12.5355,0.203,2,12.093,-62924.0
2.1,3,CADE,HP,-2.192,122.2691045,0,0.0,69.0,1.0,70.0,17.0,89.0,71.0,1,258.4,304.8,256.7,0,3.6609,1,2020,October,7.6007,8.1223,0.5216,2,7.1741,2.0
2.1,7,ARPA,EPI,-5.318,70.70874862,0,12.0,18.0,11.0,29.0,2.0,89.0,76.0,1,275.9,283.5,243.5,0,0.4844,1,2020,October,7.7373,8.1204,0.3831,2,7.1955,-5489.0
2.1,9,CADE,HP,-6.708,55.9023408,0,38.0,32.0,13.0,45.0,11.0,107.0,83.0,1,0,0,0,0,1.7284,1,2020,October,7.6321,7.8542,0.2221,2,7.2348,2.0
2.1,8,CADE,HP,-4.171,96.19500595,0,49.0,55.0,0.0,55.0,10.0,96.0,86.0,1,230.1,246.9,228.9,0,2.2259,0,2020,October,12.7952,13.4424,0.6472,2,12.1224,2.0
2.1,1,CECO,EPI,-0.311,107.4008811,0,9.0,17.0,40.0,57.0,7.0,133.0,86.0,1,268.9,296.4,290.3,0,0.504,1,2020,October,7.4677,7.7115,0.2438,2,7.2407,-53633.0
2.1,6,CECO,HP,-3.995,63.10144039,0,19.0,94.0,283.0,377.0,12.0,386.0,91.0,2,266.6,245.5,243,0,0.901,1,2020,October,7.5347,7.7406,0.2059,2,7.2084,1.0
2.1,5,ABCO,HP,-2.701,144.363104,0,33.0,35.0,27.0,62.0,24.0,145.0,94.0,1,260.8,269,257,40,2.7201,1,2020,October,7.3813,7.5785,0.1972,2,7.2447,-5048.0
2.1,4,ABCO,HP,-2.592,116.1696179,0,35.0,56.0,11.0,67.0,19.0,131.0,101.0,1,272.1,312.3,268.5,20,2.6418,1,2020,October,7.4471,7.6964,0.2493,2,7.2325,2.0
2.1,2,CECO,HP,-1.321,104.1194645,missing flam weight,10.0,39.0,351.0,390.0,6.0,459.0,102.0,2,284.3,289.2,289.2,0,0,1,2020,October,7.4188,7.621,0.2022,2,7.2246,3.0
2.1,1,ABCO,HP,-0.155,174.6666667,0,43.0,85.0,0.0,85.0,10.0,114.0,104.0,1,256.8,253.3,243.9,0,2.8984,0,2020,October,7.3725,7.7786,0.4061,2,7.14,-9432.0
2.1,4,ARPA,HP,-1.038,84.96691481,DW may be off-find another written down?,26.0,40.0,0.0,40.0,26.0,132.0,106.0,1,264.3,329,268.8,0,4.3009,0,2020,October,7.6699,8.0808,0.4109,2,7.1863,12.0
2.1,6,CECO,EPI,-3.995,63.10144039,0,4.0,12.0,10.0,22.0,3.0,124.0,111.0,1,271.9,291.7,257.7,0,0.4205,1,2020,October,7.5347,7.7406,0.2059,2,7.2084,-48105.0
2.1,3,ARPA,HP,-5.948,80.58469092,0,16.0,31.0,0.0,31.0,29.0,144.0,115.0,1,261.7,284.4,261.6,0,3.7074,0,2020,October,7.6266,7.9877,0.3611,2,7.1785,17.0
2.1,3,CECO,HP,-6.051,70.75606277,0,5.0,18.0,371.0,389.0,7.0,495.0,117.0,2,319.2,311.8,311.6,0,1.1981,1,2020,October,12.4216,12.6696,0.248,2,12.0711,3.0
2.1,5,CADE,HP,-0.789,0,missing fresh weight ,33.0,78.0,0.0,78.0,18.0,153.0,135.0,1,260.1,328.7,248.5,0,3.6154,0,2020,October,12.6087,0,-12.6087,2,12.0586,1.0
2.1,1,CADE,HP,-0.18,151.0759919,0,36.0,34.0,21.0,55.0,14.0,183.0,148.0,1,261.1,334,247.8,0,2.6866,1,2020,October,7.5319,7.9812,0.4493,2,7.2345,1.0
2.1,5,CECO,EPI,-7.167,63.94120349,0,5.0,9.0,34.0,43.0,0.0,187.0,153.0,1,275.6,284.5,281.8,0,0.4177,1,2020,October,7.4253,7.5645,0.1392,2,7.2076,-60746.0
2.1,2,ARPA,HP,-1.954,265.7865481,0,30.0,53.0,0.0,53.0,22.0,186.0,164.0,1,275.2,259.4,245.8,0,3.6214,0,2020,October,7.5756,8.5319,0.9563,2,7.2158,2.0
2.1,5,ARPA,HP,-2.556,84.75991649,0,26.0,48.0,0.0,48.0,16.0,256.0,240.0,1,233,266.1,247.1,0,2.8463,0,2020,October,12.3325,12.5355,0.203,2,12.093,-62861.0
2.1,4,CECO,HP,-1.882,87.86797502,0,9.0,83.0,289.0,372.0,7.0,590.0,294.0,2,280.9,276.3,281.9,0,1.5845,1,2020,October,12.3011,12.4981,0.197,2,12.0769,3.0
2.1,1,ABCO,EPI,-0.155,174.6666667,0,0.0,11.0,-9450.0,-9439.0,0.0,36.0,9486.0,0,269.7,0,0,0,0.4611,1,2020,October,7.3725,7.7786,0.4061,2,7.14,0.0
2.1,2,ABCO,EPI,-0.995,180.3030303,0,0.0,15.0,-34940.0,-34925.0,0.0,57.0,34997.0,0,267.3,0,0,0,0.4495,1,2020,October,7.5545,8.1138,0.5593,2,7.2443,0.0
2.1,3,CECO,EPI,-6.051,70.75606277,0,0.0,7.0,-36040.0,-36033.0,0.0,142.0,36182.0,0,268.1,0,0,0,0.4203,1,2020,October,12.4216,12.6696,0.248,2,12.0711,0.0
2.1,3,CECO,EPI,-6.051,70.75606277,0,0.0,7.0,-36219.0,-36212.0,0.0,182.0,36401.0,0,267.3,0,0,0,0.5399,1,2020,October,12.4216,12.6696,0.248,2,12.0711,0.0
2.1,4,CECO,EPI,-1.882,87.86797502,0,0.0,7.0,-42207.0,-42200.0,0.0,164.0,42371.0,0,271.9,0,0,0,0.4719,1,2020,October,12.3011,12.4981,0.197,2,12.0769,0.0
2.1,1,ARPA,EPI,-0.13,22.99791605,0,0.0,17.0,-58609.0,-58592.0,0.0,87.0,58696.0,0,267.7,0,0,0,0.4043,1,2020,October,7.854,8.0085,0.1545,2,7.1822,0.0
2.1,5,CECO,HP,-7.167,63.94120349,0,0.0,70.0,-60478.0,-60408.0,0.0,416.0,60894.0,0,276.3,0,0,0,1.0584,1,2020,October,7.4253,7.5645,0.1392,2,7.2076,0.0
2.1,2,CECO,EPI,-1.321,104.1194645,0,0.0,13.0,-65680.0,-65667.0,0.0,159.0,65839.0,0,272.4,0,0,0,0.4751,1,2020,October,7.4188,7.621,0.2022,2,7.2246,0.0
2.1,2,ARPA,EPI,-1.954,265.7865481,0,0.0,15.0,-71730.0,-71715.0,0.0,81.0,71811.0,0,273.5,0,0,0,0.5447,1,2020,October,7.5756,8.5319,0.9563,2,7.2158,0.0
2.2,7,CECO,HP,-1.088,106.2539482,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,1.6486,0,2020,October,12.4404,12.7768,0.3364,2,12.1238,41529.0
2.2,4,ABCO,HP,-2.262,158.7854833,0,37.0,32.0,31.0,63.0,76.0,108.0,1.0,1,256.6,287.5,252.2,90,2.8301,1,2020,October,7.5903,8.0322,0.4419,2,7.312,2.0
2.2,3,CECO,EPI,-3.898,68.0432645,0,11.0,5.0,32.0,37.0,11.0,68.0,25.0,1,272.7,336.7,278.2,0,0.4106,1,2020,October,12.3457,12.4841,0.1384,2,12.1423,-36949.0
2.2,1,ABCO,HP,-0.164,184.5419019,0,42.0,103.0,0.0,103.0,69.0,103.0,34.0,1,250.6,352.3,242.3,0,3.9639,0,2020,October,7.4501,7.8751,0.425,2,7.2198,-9740.0
2.2,3,ABCO,HP,-2.225,154.4204322,0,42.0,97.0,0.0,97.0,11.0,49.0,38.0,1,259.5,281.5,259.5,0,3.0646,0,2020,October,7.4047,7.8763,0.4716,2,7.0993,2.0
2.2,8,ABCO,HP,-4.498,93.35400975,0,38.0,56.0,0.0,56.0,9.0,47.0,38.0,1,243.5,282.7,240.1,60,1.7048,0,2020,October,7.5362,7.7469,0.2107,2,7.3105,6.0
2.2,2,ABCO,HP,-0.7282,180.3813038,0,42.0,180.0,67.0,247.0,6.0,112.0,39.0,1,277.8,306.9,290.4,0,3.2078,0,2020,October,7.4967,8.0833,0.5866,2,7.1715,-35426.0
2.2,6,ABCO,HP,-2.843,120.1553931,0,41.0,71.0,0.0,71.0,9.0,54.0,45.0,1,250.7,316.9,262.9,90,2.3195,0,2020,October,12.3013,12.5642,0.2629,2,12.0825,5.0
2.2,5,CADE,HP,-1.009,119.1984486,0,43.0,90.0,0.0,90.0,38.0,87.0,49.0,1,246.4,353.8,248.4,0,3.9152,0,2020,October,12.9606,13.8826,0.922,2,12.1871,-10008.0
2.2,5,ABCO,HP,-2.4,157.138786,0,40.0,66.0,0.0,66.0,11.0,62.0,51.0,1,255.1,396.3,243.1,85,3.2972,0,2020,October,7.553,8.1044,0.5514,2,7.2021,-5265.0
2.2,2,ARPA,HP,-1.212,170.5291971,0,6.0,45.0,0.0,45.0,50.0,104.0,54.0,1,236.8,252.2,241.4,0,3.3193,0,2020,October,7.4964,7.8702,0.3738,2,7.2772,45.0
2.2,1,CADE,HP,-0.774,139.6958411,0,33.0,48.0,9.0,57.0,22.0,86.0,55.0,1,262.4,266.3,252.8,0,2.3572,1,2020,October,7.531,7.9811,0.4501,2,7.2088,1.0
2.2,4,CADE,HP,-2.871,116.8100681,0,30.0,68.0,0.0,68.0,38.0,101.0,63.0,1,254.6,289.7,248.1,0,3.2546,0,2020,October,12.8838,13.7934,0.9096,2,12.1051,-2741.0
2.2,7,CADE,HP,-4.018,83.57766143,0,46.0,94.0,12.0,106.0,9.0,86.0,65.0,1,237.4,332.2,270,0,2.576,1,2020,October,7.7963,8.2752,0.4789,2,7.2233,2.0
2.2,1,CECO,EPI,-0.199,113.4615385,0,5.0,6.0,30.0,36.0,12.0,110.0,68.0,1,250.6,294.1,268.1,0,0.5155,1,2020,October,7.4614,7.7623,0.3009,2,7.1962,-54440.0
2.2,6,CECO,EPI,-9,45.84165003,0,13.8,11.0,14.0,25.0,15.0,97.0,68.0,1,286.4,404.4,310.5,0,0.4814,1,2020,October,7.5092,7.647,0.1378,2,7.2086,-47763.0
2.2,7,ABCO,HP,-3.489,114.5489443,0,44.0,14.0,49.0,63.0,7.0,129.0,73.0,1,246.6,314.2,263.9,0,3.037,1,2020,October,7.467,7.7654,0.2984,2,7.2065,2.0
2.2,5,CECO,EPI,-5.05,65.39064951,0,8.5,12.0,29.0,41.0,7.0,112.0,76.0,1,276.2,319,286.7,0,0.4342,1,2020,October,7.4398,7.6482,0.2084,2,7.1211,-55335.0
2.2,1,CECO,HP,-0.199,113.4615385,0,26.0,382.0,98.0,480.0,13.0,188.0,77.0,2,250.8,304.7,307,0,1.5164,1,2020,October,7.4614,7.7623,0.3009,2,7.1962,7.0
2.2,9,CADE,HP,-3.129,83.61344538,0,37.0,22.0,37.0,59.0,15.0,131.0,79.0,1,228.2,268.6,229.3,0,3.6559,1,2020,October,7.669,8.067,0.398,2,7.193,3.0
2.2,2,CECO,HP,-0.906,112.5228519,glow time started by touching pilot flame,29.0,3.0,229.0,232.0,12.0,327.0,86.0,2,271,279.3,270.8,0,1.6268,1,2020,October,7.2994,7.4225,0.1231,2,7.19,7.0
2.2,4,CECO,EPI,-2.724,86.48648649,0,8.3,7.0,27.0,34.0,13.0,127.0,87.0,1,268.1,359.7,271.7,0,0.5326,1,2020,October,12.3887,12.6191,0.2304,2,12.1223,-44433.0
2.2,1,ARPA,HP,-0.098,107.4138792,0,26.0,55.0,0.0,55.0,63.0,157.0,94.0,1,309.1,293.2,281,0,4.4889,0,2020,October,7.53,7.9603,0.4303,2,7.1294,3.0
2.2,8,CADE,HP,-0.998,111.1423915,0,50.0,13.0,49.0,62.0,13.0,158.0,96.0,1,233.1,235,223.5,0,2.5115,1,2020,October,12.6908,13.4409,0.7501,2,12.0159,1.0
2.2,4,ARPA,HP,-2.208,86.23481781,0,38.0,492.0,0.0,492.0,14.0,147.0,133.0,2,188.7,207.8,204.8,0,3.819,0,2020,October,7.621,8.0044,0.3834,2,7.1764,-58775.0
2.2,5,ARPA,HP,-4.78,78.97819063,0,33.0,88.0,0.0,88.0,18.0,184.0,166.0,1,237.4,353.7,275.6,0,4.4172,0,2020,October,12.7854,13.1765,0.3911,2,12.2902,6.0
2.2,3,CADE,HP,-1.127,128.0448319,0,39.0,62.0,14.0,76.0,23.0,223.0,186.0,1,263.5,327.1,282.9,0,4.0525,1,2020,October,12.5274,13.0415,0.5141,2,12.1259,1.0
2.2,6,CADE,HP,-2.601,103.1925676,0,41.0,77.0,0.0,77.0,35.0,253.0,218.0,1,239,312,238.3,0,2.9995,0,2020,October,12.7093,13.3202,0.6109,2,12.1173,-13315.0
2.2,2,CADE,HP,-2.02,109.8697487,0,31.0,88.0,0.0,88.0,18.0,268.0,250.0,1,264.1,280,254.3,0,2.842,0,2020,October,7.7946,8.3935,0.5989,2,7.2495,7.0
2.2,3,CECO,HP,-3.898,68.0432645,0,10.0,181.0,265.0,446.0,11.0,538.0,262.0,2,305.3,304.6,304.9,0,1.5471,1,2020,October,12.3457,12.4841,0.1384,2,12.1423,7.0
2.2,1,ABCO,EPI,-0.164,184.5419019,0,0.0,20.0,-9836.0,-9816.0,0.0,102.0,9938.0,0,270.6,0,0,0,0.5157,1,2020,October,7.4501,7.8751,0.425,2,7.2198,0.0
2.2,7,ARPA,EPI,-4.78,79.67062157,0,0.0,18.0,-20740.0,-20722.0,0.0,95.0,20835.0,0,283.4,0,0,0,0.4931,1,2020,October,12.6862,13.1361,0.4499,2,12.1215,0.0
2.2,7,ARPA,HP,-4.78,79.67062157,0,0.0,0.0,0.0,0.0,0.0,21394.0,21394.0,0,0,0,0,0,3.1327,0,2020,October,12.6862,13.1361,0.4499,2,12.1215,0.0
2.2,2,ABCO,EPI,-0.7282,180.3813038,0,0.0,14.0,-35288.0,-35274.0,0.0,69.0,35357.0,0,274.6,0,0,0,0.451,1,2020,October,7.4967,8.0833,0.5866,2,7.1715,0.0
2.2,3,ARPA,EPI,-3.298,121.5851941,0,0.0,15.0,-40494.0,-40479.0,0.0,74.0,40568.0,0,272.9,0,0,0,0.5861,1,2020,October,7.6377,8.2421,0.6044,2,7.1406,0.0
2.2,7,CECO,EPI,-1.088,106.2539482,0,0.0,4.0,-40900.0,-40896.0,0.0,115.0,41015.0,0,271.2,0,0,0,0.4776,1,2020,October,12.4404,12.7768,0.3364,2,12.1238,0.0
2.2,4,ARPA,EPI,-2.208,86.23481781,0,0.0,16.0,-58412.0,-58396.0,0.0,129.0,58541.0,0,277.9,0,0,0,0.5232,1,2020,October,7.621,8.0044,0.3834,2,7.1764,0.0
2.2,1,ARPA,EPI,-0.098,107.4138792,0,0.0,39.0,-58982.0,-58943.0,0.0,97.0,59079.0,0,274.4,0,0,0,0.6373,1,2020,October,7.53,7.9603,0.4303,2,7.1294,0.0
2.2,2,CECO,EPI,-0.906,112.5228519,0,0.0,4.0,-65991.0,-65987.0,0.0,90.0,66081.0,0,263.8,0,0,0,0.3797,1,2020,October,7.2994,7.4225,0.1231,2,7.19,0.0
2.2,2,ARPA,EPI,-1.212,170.5291971,0,0.0,13.0,-72280.0,-72267.0,0.0,62.0,72342.0,0,268.6,0,0,0,0.462,1,2020,October,7.4964,7.8702,0.3738,2,7.2772,0.0
2.3,7,ABCO,HP,-3.349,111.5264798,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,70,2.8862,0,2020,October,7.5819,8.0831,0.5012,2,7.1325,0.0
2.3,2,ABCO,HP,-0.798,161.9933238,0,35.0,87.0,4.0,91.0,9.0,69.0,56.0,1,269.2,265.1,259.3,0,3.0835,1,2020,October,7.4377,7.7774,0.3397,2,7.228,-37151.0
