individual_round,individual_epi,sample_epi,round_epi,spp_epi,model_epi,mpa_epi,lfm_notes_epi,fh_epi,ttfg_epi,gti_epi,tti_epi,fd_epi,gd_epi,pfg_epi,ignition_epi,start_temp_epi,temp_max_epi,ignition_temp_epi,prop_new_epi,sample_wt_epi,glow_epi,year_month_epi,year_epi,month_epi,dry_wt_epi,fresh_wt_epi,water_wt_epi,site_epi,lfm_outliers_out_epi,lfm_n_as_imputed_epi,gr_epi,precip_2month_epi,precip_2mo_epi,season_epi,ignition_no_double_epi,hydration_epi,bins5lfm_epi,bins10lfm_epi,bins20lfm_epi,temp_change_epi,gdw_gfw_epi,gww_gdw_epi,gdw_gww_epi,flam_index_epi,max_mpa_sample_epi,lfm_epi,location_epi,dw_flam_sample_epi,individual_hp,sample_hp,round_hp,spp_hp,model_hp,mpa_hp,lfm_notes_hp,fh_hp,ttfg_hp,gti_hp,tti_hp,fd_hp,gd_hp,pfg_hp,ignition_hp,start_temp_hp,temp_max_hp,ignition_temp_hp,prop_new_hp,sample_wt_hp,glow_hp,year_month_hp,year_hp,month_hp,dry_wt_hp,fresh_wt_hp,water_wt_hp,site_hp,lfm_outliers_out_hp,lfm_n_as_imputed_hp,gr_hp,precip_2month_hp,precip_2mo_hp,season_hp,ignition_no_double_hp,hydration_hp,bins5lfm_hp,bins10lfm_hp,bins20lfm_hp,temp_change_hp,gdw_gfw_hp,gww_gdw_hp,gdw_gww_hp,flam_index_hp,max_mpa_sample_hp,lfm_hp,location_hp,dw_flam_sample_hp,ww_flam_sample_epi,ww_flam_sample_hp
2020_September_ADFA_2.3_2,2020_September_ADFA_2.3,2.3,2,ADFA,EPI,-0.746,0,4,8,49,57,3,154,102,1,276.3,282.4,261.4,NA,0.4826,1,2020_September,2020,September,0.2813,0.4623,0.181,Painted Caves,64.3441166,64.3441166,"(60,70]",2020_September,0.01,Dry,1,moderate,"(60,65]","(60,70]","(60,80]",6.099999999999966,0.6084793424183431,0.6434411660000001,1.5541436464088398,7.561977689629641,-0.043,64.3441166,local,0.29365213065376017,2020_September_ADFA_2.3,2.3,2,ADFA,HP,-0.746,0,21,59,19,78,24,111,68,1,294,296.7,291.4,NA,1.1064,1,2020_September,2020,September,0.2813,0.4623,0.181,Painted Caves,64.3441166,64.3441166,"(60,70]",2020_September,0.01,Dry,1,moderate,"(60,65]","(60,70]","(60,80]",2.6999999999999886,0.6084793424183431,0.6434411660000001,1.5541436464088398,15.890324245859036,-0.043,64.3441166,local,0.6732215444577709,0.1889478693462398,0.4331784555422291
2020_September_ADFA_2.3_5,2020_September_ADFA_2.3,2.3,5,ADFA,EPI,-2.087,0,9,21,33,54,15,170,122,1,278.3,259.2,285.6,NA,0.5393,1,2020_September,2020,September,0.2869,0.5366,0.2497,Painted Caves,87.03380969,87.03380969,"(80,90]",2020_September,0.01,Dry,1,moderate,"(85,90]","(80,90]","(80,100]",-19.100000000000023,0.5346626910175177,0.8703380969,1.1489787745294353,8.949807826195785,-0.043,87.03380969,local,0.2883435892654196,2020_September_ADFA_2.3,2.3,5,ADFA,HP,-2.087,0,23,77,20,97,29,133,84,1,251.8,331.9,247.8,NA,2.8367,1,2020_September,2020,September,0.2869,0.5366,0.2497,Painted Caves,87.03380969,87.03380969,"(80,90]",2020_September,0.01,Dry,1,moderate,"(85,90]","(80,90]","(80,100]",80.09999999999997,0.5346626910175177,0.8703380969,1.1489787745294353,14.286167683781043,-0.043,87.03380969,local,1.5166776556076687,0.2509564107345804,1.3200223443923313
2020_September_ADFA_2.4_1,2020_September_ADFA_2.4,2.4,1,ADFA,EPI,-0.116,0,8,9,42,51,13,172,117,1,235.6,290.7,219.8,40,0.4631,1,2020_September,2020,September,0.299,0.6217,0.3227,Painted Caves,107.9264214,107.9264214,"(100,110]",2020_September,0.01,Dry,1,hydrated,"(105,110]","(100,110]","(100,120]",55.099999999999994,0.48093935981984876,1.079264214,0.9265571738456772,8.946408996484942,-0.043,107.9264214,local,0.22272301753758744,2020_September_ADFA_2.4,2.4,1,ADFA,HP,-0.116,0,17,6,120,126,9,227,98,1,265.8,316.8,314,NA,2.5587,1,2020_September,2020,September,0.299,0.6217,0.3227,Painted Caves,107.9264214,107.9264214,"(100,110]",2020_September,0.01,Dry,1,hydrated,"(105,110]","(100,110]","(100,120]",51,0.48093935981984876,1.079264214,0.9265571738456772,11.536782762317785,-0.043,107.9264214,local,1.2305795399987582,0.24037698246241257,1.3281204600012417
2020_September_ADFA_2.4_1,2020_September_ADFA_2.4,2.4,1,ADFA,EPI,-0.116,0,NA,23,NA,NA,NA,159,NA,0,265.5,NA,NA,40,0.5342,1,2020_September,2020,September,0.299,0.6217,0.3227,Painted Caves,107.9264214,107.9264214,"(100,110]",2020_September,0.01,Dry,1,hydrated,"(105,110]","(100,110]","(100,120]",NA,0.48093935981984876,1.079264214,0.9265571738456772,NA,-0.043,107.9264214,local,0.25691780602154873,2020_September_ADFA_2.4,2.4,1,ADFA,HP,-0.116,0,17,6,120,126,9,227,98,1,265.8,316.8,314,NA,2.5587,1,2020_September,2020,September,0.299,0.6217,0.3227,Painted Caves,107.9264214,107.9264214,"(100,110]",2020_September,0.01,Dry,1,hydrated,"(105,110]","(100,110]","(100,120]",51,0.48093935981984876,1.079264214,0.9265571738456772,11.536782762317785,-0.043,107.9264214,local,1.2305795399987582,0.2772821939784513,1.3281204600012417
2020_September_ADFA_2.4_2,2020_September_ADFA_2.4,2.4,2,ADFA,EPI,-1.957,0,NA,3,NA,NA,NA,133,NA,0,281.4,NA,NA,NA,0.54,1,2020_September,2020,September,0.2862,0.4942,0.208,Painted Caves,72.67645003,72.67645003,"(70,80]",2020_September,0.01,Dry,1,moderate,"(70,75]","(70,80]","(60,80]",NA,0.5791177660866047,0.7267645003,1.3759615384615387,NA,-0.043,72.67645003,local,0.3127235936957142,2020_September_ADFA_2.4,2.4,2,ADFA,HP,-1.957,Glowed past end of video,25,64,35,99,12,80,33,1,273.8,312.8,304.7,NA,1.9098,1,2020_September,2020,September,0.2862,0.4942,0.208,Painted Caves,72.67645003,72.67645003,"(70,80]",2020_September,0.01,Dry,1,moderate,"(70,75]","(70,80]","(60,80]",39,0.5791177660866047,0.7267645003,1.3759615384615387,14.402160463397648,-0.043,72.67645003,local,1.1059991097038424,0.22727640630428586,0.8038008902961575
2020_September_ADFA_2.4_3,2020_September_ADFA_2.4,2.4,3,ADFA,EPI,-3.444,0,9,13,22,35,8,50,20,1,267.5,339.2,249,NA,0.5341,1,2020_September,2020,September,0.3605,0.6467,0.2862,Painted Caves,79.38973648,79.38973648,"(70,80]",2020_September,0.01,Dry,1,moderate,"(75,80]","(70,80]","(60,80]",71.69999999999999,0.5574454925003866,0.7938973648,1.2596086652690426,10.8292674696969,-0.043,79.38973648,local,0.29773163753966847,2020_September_ADFA_2.4,2.4,3,ADFA,HP,-3.444,0,26,43,34,77,23,146,89,1,295.8,312.7,297.2,NA,2.5541,1,2020_September,2020,September,0.3605,0.6467,0.2862,Painted Caves,79.38973648,79.38973648,"(70,80]",2020_September,0.01,Dry,1,moderate,"(75,80]","(70,80]","(60,80]",16.899999999999977,0.5574454925003866,0.7938973648,1.2596086652690426,16.839189411286295,-0.043,79.38973648,local,1.4237715323723408,0.23636836246033155,1.1303284676276593
2020_September_ADFA_2.4_4,2020_September_ADFA_2.4,2.4,4,ADFA,EPI,-6.166,0,16,10,11,21,9,120,100,1,289.6,379.1,263.7,20,0.4544,1,2020_September,2020,September,0.3339,0.5422,0.2083,Painted Caves,62.38394729,62.38394729,"(60,70]",2020_September,0.01,Dry,1,moderate,"(60,65]","(60,70]","(60,80]",89.5,0.6158244190335669,0.6238394729,1.6029764762361975,15.53957090821181,-0.043,62.38394729,local,0.27983061600817677,2020_September_ADFA_2.4,2.4,4,ADFA,HP,-6.166,0,26,80,9,89,13,129,107,1,284.7,307,295.2,NA,1.7187,1,2020_September,2020,September,0.3339,0.5422,0.2083,Painted Caves,62.38394729,62.38394729,"(60,70]",2020_September,0.01,Dry,1,moderate,"(60,65]","(60,70]","(60,80]",22.30000000000001,0.6158244190335669,0.6238394729,1.6029764762361975,15.460652347094864,-0.043,62.38394729,local,1.0584174289904342,0.17456938399182326,0.6602825710095657
2020_September_ADFA_2.4_5,2020_September_ADFA_2.4,2.4,5,ADFA,EPI,-1.059,0,14,24,18,42,7,130,105,1,266.8,330.7,257.1,NA,0.5782,1,2020_September,2020,September,0.3007,0.575,0.2743,Painted Caves,91.22048553,91.22048553,"(90,100]",2020_September,0.01,Dry,1,hydrated,"(90,95]","(90,100]","(80,100]",63.89999999999998,0.5229565217391305,0.9122048553000001,1.096244987240248,11.05786701272442,-0.043,91.22048553,local,0.30237346087550226,2020_September_ADFA_2.4,2.4,5,ADFA,HP,-1.059,Glowed past end of video ; Temp probes turned off,33,125,0.5,125,19,29,10,1,265.4,300.15,289.1,20,2.3566,1,2020_September,2020,September,0.3007,0.575,0.2743,Painted Caves,91.22048553,91.22048553,"(90,100]",2020_September,0.01,Dry,1,hydrated,"(90,95]","(90,100]","(80,100]",34.75,0.5229565217391305,0.9122048553000001,1.096244987240248,13.538522680117484,-0.043,91.22048553,local,1.2323993391546326,0.2758265391244978,1.1242006608453672
2020_September_ADFA_2.5_1,2020_September_ADFA_2.5,2.5,1,ADFA,EPI,-0.151,0,10.5,17,17,34,11,107,79,1,273.5,316.5,247,100,0.4862,1,2020_September,2020,September,0.2532,0.4943,0.2411,Painted Caves,95.22116904,95.22116904,"(90,100]",2020_September,0.01,Dry,1,hydrated,"(95,100]","(90,100]","(80,100]",43,0.5122395306494031,0.9522116904000001,1.0501866445458314,11.352540388746055,-0.043,95.22116904,local,0.24905085979706418,2020_September_ADFA_2.5,2.5,1,ADFA,HP,-0.151,0,23,68,72,140,9,227,146,1,267,351.9,308.3,100,3.0939,1,2020_September,2020,September,0.2532,0.4943,0.2411,Painted Caves,95.22116904,95.22116904,"(90,100]",2020_September,0.01,Dry,1,hydrated,"(95,100]","(90,100]","(80,100]",84.89999999999998,0.5122395306494031,0.9522116904000001,1.0501866445458314,11.676236738736064,-0.043,95.22116904,local,1.5848178838464353,0.23714914020293584,1.5090821161535648
2020_September_ADFA_2.5_10,2020_September_ADFA_2.5,2.5,10,ADFA,EPI,-8.821,0,12,7,18,25,8,119,93,1,280.8,359.2,264.2,NA,0.498,1,2020_September,2020,September,0.381,0.5802,0.1992,Painted Caves,52.28346457,52.28346457,"(50,60]",2020_September,0.01,Dry,1,dry,"(50,55]","(50,60]","(40,60]",78.39999999999998,0.656670113753878,0.5228346457,1.9126506024096388,13.430708454466416,-0.043,52.28346457,local,0.3270217166428367,2020_September_ADFA_2.5,2.5,10,ADFA,HP,-8.821,0,23,108,9,117,10,143,124,1,254.4,260.9,252.2,NA,0.9393,1,2020_September,2020,September,0.381,0.5802,0.1992,Painted Caves,52.28346457,52.28346457,"(50,60]",2020_September,0.01,Dry,1,dry,"(50,55]","(50,60]","(40,60]",6.499999999999972,0.656670113753878,0.5228346457,1.9126506024096388,12.856646379590115,-0.043,52.28346457,local,0.6168102378365793,0.1709782833571633,0.32248976216342073
2020_September_ADFA_2.5_2,2020_September_ADFA_2.5,2.5,2,ADFA,EPI,-2.04,no second weight,5.5,20,41,61,3,160,116,1,277.5,281.2,266.7,NA,0.5382,1,2020_September,2020,September,0.2744,0.495,0.2206,Painted Caves,80.39358601,80.39358601,"(80,90]",2020_September,0.01,Dry,1,moderate,"(80,85]","(80,90]","(80,100]",3.6999999999999886,0.5543434343434342,0.8039358601000001,1.2438803263825928,7.725675729641761,-0.043,80.39358601,local,0.2983476363567412,2020_September_ADFA_2.5,2.5,2,ADFA,HP,-2.04,flam. Wt. approx,22,80,0.5,80,14,61,47,1,298.2,316.5,288.8,50,2,1,2020_September,2020,September,0.2744,0.495,0.2206,Painted Caves,80.39358601,80.39358601,"(80,90]",2020_September,0.01,Dry,1,moderate,"(80,85]","(80,90]","(80,100]",18.30000000000001,0.5543434343434342,0.8039358601000001,1.2438803263825928,15.822168409173065,-0.043,80.39358601,local,1.1086868686612457,0.2398523636432588,0.8913131313387543
2020_September_ADFA_2.5_4,2020_September_ADFA_2.5,2.5,4,ADFA,EPI,-3.549,0,13,15,17,32,16,111,78,1,281.6,289.4,274,NA,0.5363,1,2020_September,2020,September,0.2627,0.4468,0.1841,Painted Caves,70.07993909,70.07993909,"(70,80]",2020_September,0.01,Dry,1,moderate,"(70,75]","(70,80]","(60,80]",7.799999999999955,0.5879588182632051,0.7007993909,1.4269418794133621,12.26313425611633,-0.043,70.07993909,local,0.3153223142420165,2020_September_ADFA_2.5,2.5,4,ADFA,HP,-3.549,0,18,66,65,131,13,140,62,1,252.4,300.1,293.9,NA,1.3324,1,2020_September,2020,September,0.2627,0.4468,0.1841,Painted Caves,70.07993909,70.07993909,"(70,80]",2020_September,0.01,Dry,1,moderate,"(70,75]","(70,80]","(60,80]",47.70000000000002,0.5879588182632051,0.7007993909,1.4269418794133621,11.438812570775037,-0.043,70.07993909,local,0.7833963294724273,0.2209776857579835,0.5490036705275727
2020_September_ADFA_2.5_5,2020_September_ADFA_2.5,2.5,5,ADFA,EPI,-1.16,0,4,14,25,39,4,85,56,1,276.7,315.4,281.3,100,0.5147,1,2020_September,2020,September,0.2827,0.5281,0.2454,Painted Caves,86.8058012,86.8058012,"(80,90]",2020_September,0.01,Dry,1,moderate,"(85,90]","(80,90]","(80,100]",38.69999999999999,0.535315281196743,0.8680580120000001,1.1519967400162998,8.920453687101297,-0.043,86.8058012,local,0.2755267752359288,2020_September_ADFA_2.5,2.5,5,ADFA,HP,-1.16,0,25,79,0.5,79,33,92,59,1,251.9,286.4,277.7,NA,1.1196,1,2020_September,2020,September,0.2827,0.5281,0.2454,Painted Caves,86.8058012,86.8058012,"(80,90]",2020_September,0.01,Dry,1,moderate,"(85,90]","(80,90]","(80,100]",34.49999999999997,0.535315281196743,0.8680580120000001,1.1519967400162998,16.428756830914274,-0.043,86.8058012,local,0.5993389888364986,0.23917322476407127,0.5202610111635013
2020_September_ADFA_2.5_7,2020_September_ADFA_2.5,2.5,7,ADFA,EPI,-4.878,0,18,18,26,44,2,92,64,1,281.2,295.9,284.9,20,0.4354,1,2020_September,2020,September,0.3248,0.5298,0.205,Painted Caves,63.11576355,63.11576355,"(60,70]",2020_September,0.01,Dry,1,moderate,"(60,65]","(60,70]","(60,80]",14.699999999999989,0.6130615326538316,0.6311576354999999,1.584390243902439,11.527043966083824,-0.043,63.11576355,local,0.2669269913122385,2020_September_ADFA_2.5,2.5,7,ADFA,HP,-4.878,0,19,91,0.5,91,9,87,78,1,240,240,234.5,50,0.8633,1,2020_September,2020,September,0.3248,0.5298,0.205,Painted Caves,63.11576355,63.11576355,"(60,70]",2020_September,0.01,Dry,1,moderate,"(60,65]","(60,70]","(60,80]",0,0.6130615326538316,0.6311576354999999,1.584390243902439,14.18872632170858,-0.043,63.11576355,local,0.5292560211296635,0.1684730086877615,0.33404397887033643
2020_September_ADFA_2.6_7,2020_September_ADFA_2.6,2.6,7,ADFA,EPI,-4.28,Missing these yellow lower videos,10,26,18,44,1,112,93,1,269.4,212.6,278.1,NA,0.5291,1,2020_September,2020,September,0.2696,0.4738,0.2042,Painted Caves,75.74183976,75.74183976,"(70,80]",2020_September,0.01,Dry,1,moderate,"(75,80]","(70,80]","(60,80]",-56.79999999999998,0.5690164626424652,0.7574183976000001,1.3202742409402548,10.010944801544412,-0.043,75.74183976,local,0.3010666103886018,2020_September_ADFA_2.6,2.6,7,ADFA,HP,-4.28,0,22,118,0.5,118,10,101,91,1,234.8,293.2,259,NA,1.8029,1,2020_September,2020,September,0.2696,0.4738,0.2042,Painted Caves,75.74183976,75.74183976,"(70,80]",2020_September,0.01,Dry,1,moderate,"(75,80]","(70,80]","(60,80]",58.39999999999998,0.5690164626424652,0.7574183976000001,1.3202742409402548,12.664497923885236,-0.043,75.74183976,local,1.0258797805133437,0.22803338961139824,0.7770202194866562
2020_September_ADFA_2.6_7,2020_September_ADFA_2.6,2.6,7,ADFA,EPI,-4.28,0,NA,19,NA,NA,NA,173,NA,0,273.5,NA,NA,NA,0.5433,1,2020_September,2020,September,0.2696,0.4738,0.2042,Painted Caves,75.74183976,75.74183976,"(70,80]",2020_September,0.01,Dry,1,moderate,"(75,80]","(70,80]","(60,80]",NA,0.5690164626424652,0.7574183976000001,1.3202742409402548,NA,-0.043,75.74183976,local,0.30914664415824483,2020_September_ADFA_2.6,2.6,7,ADFA,HP,-4.28,0,22,118,0.5,118,10,101,91,1,234.8,293.2,259,NA,1.8029,1,2020_September,2020,September,0.2696,0.4738,0.2042,Painted Caves,75.74183976,75.74183976,"(70,80]",2020_September,0.01,Dry,1,moderate,"(75,80]","(70,80]","(60,80]",58.39999999999998,0.5690164626424652,0.7574183976000001,1.3202742409402548,12.664497923885236,-0.043,75.74183976,local,1.0258797805133437,0.23415335584175517,0.7770202194866562
2020_September_ADFA_2.6_9,2020_September_ADFA_2.6,2.6,9,ADFA,EPI,-5.779,0,6.75,9,37,46,2,138,99,1,278,299.6,275.7,20,0.502,1,2020_September,2020,September,0.3165,0.5595,0.243,Painted Caves,76.77725118,76.77725118,"(70,80]",2020_September,0.01,Dry,1,moderate,"(75,80]","(70,80]","(60,80]",21.600000000000023,0.5656836461126006,0.7677725118,1.3024691358024691,9.045977076803476,-0.043,76.77725118,local,0.283973190356291,2020_September_ADFA_2.6,2.6,9,ADFA,HP,-5.779,Glowed past end of video,30.5,176,32,96,28,158,98,1,229.9,264.7,245.5,NA,2.6022,1,2020_September,2020,September,0.3165,0.5595,0.243,Painted Caves,76.77725118,76.77725118,"(70,80]",2020_September,0.01,Dry,1,moderate,"(75,80]","(70,80]","(60,80]",34.79999999999998,0.5656836461126006,0.7677725118,1.3024691358024691,NA,-0.043,76.77725118,local,1.4720219839544628,0.21802680964370902,1.130178016045537
2020_September_CEME_1.2_1,2020_September_CEME_1.2,1.2,1,CEME,EPI,-1.88,0,13,21,29,50,4,125,92,1,275.5,300.5,270,100,0.4698,1,2020_September,2020,September,0.3114,0.534,0.2226,St. Marys,71.48362235,71.48362235,"(70,80]",2020_September,0.01,Dry,1,moderate,"(70,75]","(70,80]","(60,80]",25,0.5831460674157303,0.7148362235000001,1.398921832884097,8.304183875884508,-0.043,71.48362235,local,0.27396202247298745,2020_September_CEME_1.2,1.2,1,CEME,HP,-1.88,0,22,81,48,129,13,224,163,1,265.4,320.9,315.6,100,1.93,1,2020_September,2020,September,0.3114,0.534,0.2226,St. Marys,71.48362235,71.48362235,"(70,80]",2020_September,0.01,Dry,1,moderate,"(70,75]","(70,80]","(60,80]",55.5,0.5831460674157303,0.7148362235000001,1.398921832884097,12.066965895099598,-0.043,71.48362235,local,1.1254719101167854,0.19583797752701254,0.8045280898832146
2020_September_CEME_1.2_2,2020_September_CEME_1.2,1.2,2,CEME,EPI,-1.089,0,15,22,24,46,7,92,61,1,277.6,339.1,263.6,100,0.5451,1,2020_September,2020,September,0.2818,0.5115,0.2297,St. Marys,81.51171043,81.51171043,"(80,90]",2020_September,0.01,Dry,1,moderate,"(80,85]","(80,90]","(80,100]",61.5,0.550928641251222,0.8151171043,1.2268175881584675,8.868617637055145,-0.043,81.51171043,local,0.3003112023508907,2020_September_CEME_1.2,1.2,2,CEME,HP,-1.089,0,17,73,42,115,17,160,101,1,274.3,320.5,315.5,100,1.8135,1,2020_September,2020,September,0.2818,0.5115,0.2297,St. Marys,81.51171043,81.51171043,"(80,90]",2020_September,0.01,Dry,1,moderate,"(80,85]","(80,90]","(80,100]",46.19999999999999,0.550928641251222,0.8151171043,1.2268175881584675,12.126662323855903,-0.043,81.51171043,local,0.9991090909252252,0.24478879764910932,0.8143909090747747
2020_September_CEME_1.4_1,2020_September_CEME_1.4,1.4,1,CEME,EPI,-0.192,0,10.25,22,19,41,6,128,103,1,274.5,367.1,265,100,0.5123,1,2020_September,2020,September,0.2367,0.4892,0.2525,St. Marys,106.6751162,106.6751162,"(100,110]",2020_September,0.01,Dry,1,hydrated,"(105,110]","(100,110]","(100,120]",92.60000000000002,0.4838511856091578,1.066751162,0.9374257425742574,8.565038365558763,-0.043,106.6751162,local,0.24787696236456738,2020_September_CEME_1.4,1.4,1,CEME,HP,-0.192,0,17,38,48,86,19,164,97,1,274.7,311.4,304.5,100,1.9752,1,2020_September,2020,September,0.2367,0.4892,0.2525,St. Marys,106.6751162,106.6751162,"(100,110]",2020_September,0.01,Dry,1,hydrated,"(105,110]","(100,110]","(100,120]",36.69999999999999,0.4838511856091578,1.066751162,0.9374257425742574,14.31332707597205,-0.043,106.6751162,local,0.9557028617265149,0.2644230376354326,1.0194971382734852
2020_September_CEME_1.4_3,2020_September_CEME_1.4,1.4,3,CEME,EPI,-3.17,0,16,23,28,51,8,127,91,1,274.1,427.2,263.2,100,0.5593,1,2020_September,2020,September,0.2864,0.5092,0.2228,St. Marys,77.79329609,77.79329609,"(70,80]",2020_September,0.01,Dry,1,moderate,"(75,80]","(70,80]","(60,80]",153.09999999999997,0.5624509033778476,0.7779329609,1.2854578096947935,8.636067363862477,-0.043,77.79329609,local,0.3145787902581429,2020_September_CEME_1.4,1.4,3,CEME,HP,-3.17,0,18,112,47,159,15,201,139,1,258.4,320.4,313.5,100,2.5259,1,2020_September,2020,September,0.2864,0.5092,0.2228,St. Marys,77.79329609,77.79329609,"(70,80]",2020_September,0.01,Dry,1,moderate,"(75,80]","(70,80]","(60,80]",62,0.5624509033778476,0.7779329609,1.2854578096947935,10.348048544505334,-0.043,77.79329609,local,1.420694736837195,0.24472120974185713,1.105205263162805
2020_September_CEME_1.6_1,2020_September_CEME_1.6,1.6,1,CEME,EPI,-0.491,0,NA,18,NA,NA,NA,108,NA,0,276.3,NA,NA,100,0.4922,1,2020_September,2020,September,0.2695,0.5355,0.266,St. Marys,98.7012987,98.7012987,"(90,100]",2020_September,0.01,Dry,1,hydrated,"(95,100]","(90,100]","(80,100]",NA,0.5032679738562092,0.987012987,1.013157894736842,NA,-0.043,98.7012987,local,0.24770849673364517,2020_September_CEME_1.6,1.6,1,CEME,HP,-0.491,0,14,84,40,124,8,177,129,1,299.4,333.6,322.7,100,1.681,1,2020_September,2020,September,0.2695,0.5355,0.266,St. Marys,98.7012987,98.7012987,"(90,100]",2020_September,0.01,Dry,1,hydrated,"(95,100]","(90,100]","(80,100]",34.200000000000045,0.5032679738562092,0.987012987,1.013157894736842,11.182234137066729,-0.043,98.7012987,local,0.8459934640578171,0.24449150326635485,0.835006535942183
2020_September_CEME_1.6_1,2020_September_CEME_1.6,1.6,1,CEME,EPI,-0.491,0,10.25,19,29,48,6,163,129,1,273.8,287,262.7,100,0.4611,1,2020_September,2020,September,0.2695,0.5355,0.266,St. Marys,98.7012987,98.7012987,"(90,100]",2020_September,0.01,Dry,1,hydrated,"(95,100]","(90,100]","(80,100]",13.199999999999989,0.5032679738562092,0.987012987,1.013157894736842,8.031096461179745,-0.043,98.7012987,local,0.23205686274661477,2020_September_CEME_1.6,1.6,1,CEME,HP,-0.491,0,14,84,40,124,8,177,129,1,299.4,333.6,322.7,100,1.681,1,2020_September,2020,September,0.2695,0.5355,0.266,St. Marys,98.7012987,98.7012987,"(90,100]",2020_September,0.01,Dry,1,hydrated,"(95,100]","(90,100]","(80,100]",34.200000000000045,0.5032679738562092,0.987012987,1.013157894736842,11.182234137066729,-0.043,98.7012987,local,0.8459934640578171,0.22904313725338524,0.835006535942183
2020_September_CEME_1.6_3,2020_September_CEME_1.6,1.6,3,CEME,EPI,-0.909,0,10.25,31,43,74,6,132,87,1,273.7,303.2,284.4,100,0.555,1,2020_September,2020,September,0.2754,0.551,0.2756,St. Marys,100.0726216,100.0726216,"(100,110]",2020_September,0.01,Dry,1,hydrated,"(100,105]","(100,110]","(100,120]",29.5,0.49981851179673314,1.0007262160000001,0.9992743105950652,6.80448508382018,-0.043,100.0726216,local,0.2773992741043785,2020_September_CEME_1.6,1.6,3,CEME,HP,-0.909,0,27,37,43,80,25,219,151,1,252.5,292.4,278,100,2.371,1,2020_September,2020,September,0.2754,0.551,0.2756,St. Marys,100.0726216,100.0726216,"(100,110]",2020_September,0.01,Dry,1,hydrated,"(100,105]","(100,110]","(100,120]",39.89999999999998,0.49981851179673314,1.0007262160000001,0.9992743105950652,16.61207713766352,-0.043,100.0726216,local,1.1850696917143808,0.27760072589562157,1.1859303082856192
2020_September_CEME_2.1_2,2020_September_CEME_2.1,2.1,2,CEME,EPI,-1.082,0,7,33,16,49,14,165,135,1,277.1,331.4,259.9,100,0.4649,1,2020_September,2020,September,0.239,0.4841,0.2451,Painted Caves,102.5523013,102.5523013,"(100,110]",2020_September,0.01,Dry,1,hydrated,"(100,105]","(100,110]","(100,120]",54.299999999999955,0.49369964883288575,1.025523013,0.9751121991024071,7.431584049217116,-0.043,102.5523013,local,0.22952096669167787,2020_September_CEME_2.1,2.1,2,CEME,HP,-1.082,0,24,80,40,120,6,219,173,1,280.3,336,307.8,100,1.6307,1,2020_September,2020,September,0.239,0.4841,0.2451,Painted Caves,102.5523013,102.5523013,"(100,110]",2020_September,0.01,Dry,1,hydrated,"(100,105]","(100,110]","(100,120]",55.69999999999999,0.49369964883288575,1.025523013,0.9751121991024071,12.807479712372794,-0.043,102.5523013,local,0.8050760171738419,0.2353790333083221,0.8256239828261581
2020_September_CEME_2.1_2,2020_September_CEME_2.1,2.1,2,CEME,EPI,-1.082,Glowed past end of video,NA,33,NA,NA,NA,142,NA,0,282.3,NA,NA,100,0.5342,1,2020_September,2020,September,0.239,0.4841,0.2451,Painted Caves,102.5523013,102.5523013,"(100,110]",2020_September,0.01,Dry,1,hydrated,"(100,105]","(100,110]","(100,120]",NA,0.49369964883288575,1.025523013,0.9751121991024071,NA,-0.043,102.5523013,local,0.2637343523482347,2020_September_CEME_2.1,2.1,2,CEME,HP,-1.082,0,24,80,40,120,6,219,173,1,280.3,336,307.8,100,1.6307,1,2020_September,2020,September,0.239,0.4841,0.2451,Painted Caves,102.5523013,102.5523013,"(100,110]",2020_September,0.01,Dry,1,hydrated,"(100,105]","(100,110]","(100,120]",55.69999999999999,0.49369964883288575,1.025523013,0.9751121991024071,12.807479712372794,-0.043,102.5523013,local,0.8050760171738419,0.2704656476517653,0.8256239828261581
2020_September_CEME_2.2_1,2020_September_CEME_2.2,2.2,1,CEME,EPI,-0.226,0,10.25,27,29,56,6,154,107,1,278.3,300.8,263.6,100,0.4924,1,2020_September,2020,September,0.2717,0.5616,0.2899,Painted Caves,106.6985646,106.6985646,"(100,110]",2020_September,0.01,Dry,1,hydrated,"(105,110]","(100,110]","(100,120]",22.5,0.4837962962962963,1.066985646,0.9372197309417041,7.554501810347169,-0.043,106.6985646,local,0.23822129628857616,2020_September_CEME_2.2,2.2,1,CEME,HP,-0.226,0,23,106,0.5,106,11,149,138,1,275.8,315.4,306.8,100,2.6981,1,2020_September,2020,September,0.2717,0.5616,0.2899,Painted Caves,106.6985646,106.6985646,"(100,110]",2020_September,0.01,Dry,1,hydrated,"(105,110]","(100,110]","(100,120]",39.599999999999966,0.4837962962962963,1.066985646,0.9372197309417041,13.583168915833983,-0.043,106.6985646,local,1.3053307869947348,0.2541787037114238,1.3927692130052653
