individual_round,individual_epi,sample_epi,round_epi,spp_epi,model_epi,mpa_epi,lfm_epi,lfm_notes_epi,fh_epi,ttfg_epi,gti_epi,tti_epi,fd_epi,gd_epi,pfg_epi,ignition_epi,start_temp_epi,temp_max_epi,ignition_temp_epi,prop_new_epi,sample_wt_epi,glow_epi,year_month_epi,year_epi,month_epi,dry_wt_epi,fresh_wt_epi,water_wt_epi,site_epi,location_epi,individual_hp,sample_hp,round_hp,spp_hp,model_hp,mpa_hp,lfm_hp,lfm_notes_hp,fh_hp,ttfg_hp,gti_hp,tti_hp,fd_hp,gd_hp,pfg_hp,ignition_hp,start_temp_hp,temp_max_hp,ignition_temp_hp,prop_new_hp,sample_wt_hp,glow_hp,year_month_hp,year_hp,month_hp,dry_wt_hp,fresh_wt_hp,water_wt_hp,site_hp,location_hp
2020_September_ADFA_1.3_4,2020_September_ADFA_1.3,1.3,4,ADFA,EPI,-2.18,74.64550979,0,4,19,28,47,6,116,82,1,278.8,286.9,263,80,0.4729,1,2020_September,2020,September,0.2962,0.5173,0.2211,St. Marys,local,2020_September_ADFA_1.3,1.3,4,ADFA,HP,-2.18,74.64550979,0,20,76,20,96,9,153,124,1,264,297.4,296.2,50,1.3301,1,2020_September,2020,September,0.2962,0.5173,0.2211,St. Marys,local
2020_September_ADFA_1.3_5,2020_September_ADFA_1.3,1.3,5,ADFA,EPI,-4.401,73.25017325,0,20.5,15,5,20,8,74,61,1,270.8,381,260.1,100,0.4808,1,2020_September,2020,September,0.2886,0.5,0.2114,St. Marys,local,2020_September_ADFA_1.3,1.3,5,ADFA,HP,-4.401,73.25017325,0,18,66,1,67,26,237,89,1,261.5,301,289,100,1.6334,1,2020_September,2020,September,0.2886,0.5,0.2114,St. Marys,local
2020_September_ADFA_1.3_6,2020_September_ADFA_1.3,1.3,6,ADFA,EPI,-7.639,57.87159191,"Missing these yellow lower videos , also, no weight for this video - might be mislabeled? Strange to have two burns for Epi…",10,13,10,23,7,89,72,1,265.8,364.1,264.6,100,0.5009,1,2020_September,2020,September,0.3411,0.5385,0.1974,St. Marys,local,2020_September_ADFA_1.3,1.3,6,ADFA,HP,-7.639,57.87159191,0,24,104,20,124,15,152,117,1,248.8,282.3,239,100,1.6644,1,2020_September,2020,September,0.3411,0.5385,0.1974,St. Marys,local
2020_September_ADFA_1.3_7,2020_September_ADFA_1.3,1.3,7,ADFA,EPI,-5.79,74.72252059,0,4,5,26,31,2,77,49,1,279.2,302.3,261.7,NA,0.4462,1,2020_September,2020,September,0.2793,0.488,0.2087,St. Marys,local,2020_September_ADFA_1.3,1.3,7,ADFA,HP,-5.79,74.72252059,0,12,40,57,97,36,205,112,1,244.4,267.1,259.1,100,2.3105,1,2020_September,2020,September,0.2793,0.488,0.2087,St. Marys,local
2020_September_ADFA_1.4_11,2020_September_ADFA_1.4,1.4,11,ADFA,EPI,-10,46.56709227,0,6.25,7,24,31,3,131,104,1,271.9,312.6,278.5,NA,0.5538,1,2020_September,2020,September,0.4151,0.6084,0.1933,St. Marys,local,2020_September_ADFA_1.4,1.4,11,ADFA,HP,-10,46.56709227,Ignition due to touhing pilot flame,23,71,0.5,71,37,117,80,1,246.3,257.5,245.9,90,1.0616,1,2020_September,2020,September,0.4151,0.6084,0.1933,St. Marys,local
2020_September_ADFA_1.4_11,2020_September_ADFA_1.4,1.4,11,ADFA,EPI,-10,46.56709227,0,9,27,16,43,6,117,95,1,273.5,326.1,283.2,NA,0.5538,1,2020_September,2020,September,0.4151,0.6084,0.1933,St. Marys,local,2020_September_ADFA_1.4,1.4,11,ADFA,HP,-10,46.56709227,Ignition due to touhing pilot flame,23,71,0.5,71,37,117,80,1,246.3,257.5,245.9,90,1.0616,1,2020_September,2020,September,0.4151,0.6084,0.1933,St. Marys,local
2020_September_ADFA_1.4_2,2020_September_ADFA_1.4,1.4,2,ADFA,EPI,-5.33,60.89506173,0,12,40,2,42,4,97,91,1,277.4,307.9,269,100,0.5464,1,2020_September,2020,September,0.324,0.5213,0.1973,St. Marys,local,2020_September_ADFA_1.4,1.4,2,ADFA,HP,-5.33,60.89506173,0,22,76,0.5,76,35,101,66,1,273.3,283.9,279.7,100,1.3686,1,2020_September,2020,September,0.324,0.5213,0.1973,St. Marys,local
2020_September_ADFA_1.4_2,2020_September_ADFA_1.4,1.4,2,ADFA,EPI,-5.33,60.89506173,0,6.5,13,27,40,2,113,84,1,272.4,278.1,269.5,100,0.5212,1,2020_September,2020,September,0.324,0.5213,0.1973,St. Marys,local,2020_September_ADFA_1.4,1.4,2,ADFA,HP,-5.33,60.89506173,0,22,76,0.5,76,35,101,66,1,273.3,283.9,279.7,100,1.3686,1,2020_September,2020,September,0.324,0.5213,0.1973,St. Marys,local
2020_September_ADFA_1.4_3,2020_September_ADFA_1.4,1.4,3,ADFA,EPI,-5.751,62.62002743,0,3.5,9,36,45,4,141,101,1,279.2,299.4,278.7,50,0.4901,1,2020_September,2020,September,0.2916,0.4742,0.1826,St. Marys,local,2020_September_ADFA_1.4,1.4,3,ADFA,HP,-5.751,62.62002743,0,26,75,0.5,75,25,101,76,1,264.6,328.7,300.1,100,1.3716,1,2020_September,2020,September,0.2916,0.4742,0.1826,St. Marys,local
2020_September_ADFA_1.4_7,2020_September_ADFA_1.4,1.4,7,ADFA,EPI,-3.502,75.35528596,0,14.5,26,9,35,8,93,76,1,282.4,382.8,255.6,100,0.5523,1,2020_September,2020,September,0.2885,0.5059,0.2174,St. Marys,local,2020_September_ADFA_1.4,1.4,7,ADFA,HP,-3.502,75.35528596,0,20,135,0.5,135,8,116,108,1,261.9,264.3,261.1,100,1.598,1,2020_September,2020,September,0.2885,0.5059,0.2174,St. Marys,local
2020_September_ADFA_1.5_1,2020_September_ADFA_1.5,1.5,1,ADFA,EPI,-0.136,81.95615514,0,3,24,36,60,1,127,90,1,256.9,279.5,252.7,100,0.541,1,2020_September,2020,September,0.2965,0.5395,0.243,St. Marys,local,2020_September_ADFA_1.5,1.5,1,ADFA,HP,-0.136,81.95615514,0,27,8,57,65,28,202,117,1,284,394.2,289.1,NA,2.462,1,2020_September,2020,September,0.2965,0.5395,0.243,St. Marys,local
2020_September_ADFA_1.5_7,2020_September_ADFA_1.5,1.5,7,ADFA,EPI,-4.49,66.2668227,0,18,13,18,31,5,97,74,1,280.1,337.6,302,NA,0.4973,1,2020_September,2020,September,0.3418,0.5683,0.2265,St. Marys,local,2020_September_ADFA_1.5,1.5,7,ADFA,HP,-4.49,66.2668227,0,20,98,0.5,98,11,89,78,1,256.8,251,245.6,NA,1.2832,1,2020_September,2020,September,0.3418,0.5683,0.2265,St. Marys,local
2020_September_ADFA_1.5_7,2020_September_ADFA_1.5,1.5,7,ADFA,EPI,-4.49,66.2668227,0,10,18,20,38,4,100,76,1,276.9,300.1,260.6,12.5,0.4801,1,2020_September,2020,September,0.3418,0.5683,0.2265,St. Marys,local,2020_September_ADFA_1.5,1.5,7,ADFA,HP,-4.49,66.2668227,0,20,98,0.5,98,11,89,78,1,256.8,251,245.6,NA,1.2832,1,2020_September,2020,September,0.3418,0.5683,0.2265,St. Marys,local
2020_September_ADFA_1.6_1,2020_September_ADFA_1.6,1.6,1,ADFA,EPI,-0.316,107.1710008,0,4.5,29,27,56,3,133,103,1,256.4,286.1,248.6,100,0.5341,1,2020_September,2020,September,0.2538,0.5258,0.272,St. Marys,local,2020_September_ADFA_1.6,1.6,1,ADFA,HP,-0.316,107.1710008,0,15.5,35,61,96,15,135,59,1,303.6,333.5,302.4,100,1.6,1,2020_September,2020,September,0.2538,0.5258,0.272,St. Marys,local
2020_September_ADFA_1.6_3,2020_September_ADFA_1.6,1.6,3,ADFA,EPI,-5.741,63.30498177,0,1.5,24,25,49,1,120,94,1,274.6,275.1,264.7,100,0.5296,1,2020_September,2020,September,0.3292,0.5376,0.2084,Painted Caves,local,2020_September_ADFA_1.6,1.6,3,ADFA,HP,-5.741,63.30498177,0,18,96,53,149,11,206,142,1,278.5,318.3,296,50,1.8453,1,2020_September,2020,September,0.3292,0.5376,0.2084,St. Marys,local
2020_September_ADFA_1.6_4,2020_September_ADFA_1.6,1.6,4,ADFA,EPI,-3.996,73.03595206,0,10.5,19,29,48,10,152,113,1,277.9,333.8,253.3,20,0.537,1,2020_September,2020,September,0.3004,0.5198,0.2194,St. Marys,local,2020_September_ADFA_1.6,1.6,4,ADFA,HP,-3.996,73.03595206,0,21,50,15,65,24,145,106,1,263.9,311.4,297.3,NA,1.3616,1,2020_September,2020,September,0.3004,0.5198,0.2194,St. Marys,local
2020_September_ADFA_1.6_6,2020_September_ADFA_1.6,1.6,6,ADFA,EPI,-6.912,55.6206089,0,13,27,12,39,10,131,109,1,278.8,418.6,260.8,NA,0.5509,1,2020_September,2020,September,0.3416,0.5316,0.19,St. Marys,local,2020_September_ADFA_1.6,1.6,6,ADFA,HP,-6.912,55.6206089,0,25,64,51,115,13,161,97,1,258.4,300.15,255.3,50,1.6107,1,2020_September,2020,September,0.3416,0.5316,0.19,St. Marys,local
2020_September_ADFA_1.6_6,2020_September_ADFA_1.6,1.6,6,ADFA,EPI,-6.912,55.6206089,0,15,5,46,51,11,184,127,1,268.2,363.8,275.4,100,0.4927,1,2020_September,2020,September,0.3416,0.5316,0.19,St. Marys,local,2020_September_ADFA_1.6,1.6,6,ADFA,HP,-6.912,55.6206089,0,25,64,51,115,13,161,97,1,258.4,300.15,255.3,50,1.6107,1,2020_September,2020,September,0.3416,0.5316,0.19,St. Marys,local
2020_September_ADFA_2.1_1,2020_September_ADFA_2.1,2.1,1,ADFA,EPI,-0.319,94.82758621,0,2.5,16,56,72,2,183,125,1,255.5,267.7,255.2,NA,0.5291,1,2020_September,2020,September,0.2494,0.4859,0.2365,Painted Caves,local,2020_September_ADFA_2.1,2.1,1,ADFA,HP,-0.319,94.82758621,0,29,19,127,146,24,270,119,1,302.7,345.3,310.4,NA,2.4873,1,2020_September,2020,September,0.2494,0.4859,0.2365,Painted Caves,local
2020_September_ADFA_2.1_2,2020_September_ADFA_2.1,2.1,2,ADFA,EPI,-7.86,55.92783505,0,5.5,26,29,55,7,189,153,1,267.7,280.9,258.5,60,0.5387,1,2020_September,2020,September,0.3104,0.484,0.1736,Painted Caves,local,2020_September_ADFA_2.1,2.1,2,ADFA,HP,-7.86,55.92783505,0,23,85,0.5,85,6,118,112,1,270.4,297.7,271.9,100,1.5,1,2020_September,2020,September,0.3104,0.484,0.1736,Painted Caves,local
2020_September_ADFA_2.1_4,2020_September_ADFA_2.1,2.1,4,ADFA,EPI,-1.13,91.26827341,0,6.5,18,13,31,20,143,110,1,277.7,416,253.5,75,0.5216,1,2020_September,2020,September,0.2531,0.4841,0.231,Painted Caves,local,2020_September_ADFA_2.1,2.1,4,ADFA,HP,-1.13,91.26827341,Temp probe turned off,24,94,0.5,94,17,86,69,1,256.5,300.15,302.6,NA,1.2584,1,2020_September,2020,September,0.2531,0.4841,0.231,Painted Caves,local
2020_September_ADFA_2.1_5,2020_September_ADFA_2.1,2.1,5,ADFA,EPI,-5.068,67.5059952,0,5,12,29,41,5,148,114,1,279.4,297.6,266.9,NA,0.5721,1,2020_September,2020,September,0.3336,0.5588,0.2252,Painted Caves,local,2020_September_ADFA_2.1,2.1,5,ADFA,HP,-5.068,67.5059952,0,24,99,10,109,10,129,109,1,259.5,325.4,300.2,NA,1.6817,1,2020_September,2020,September,0.3336,0.5588,0.2252,Painted Caves,local
2020_September_ADFA_2.1_6,2020_September_ADFA_2.1,2.1,6,ADFA,EPI,-9.016,38.19520174,0,16,11,30,41,6,201,165,1,282.1,375.4,292.5,NA,0.549,1,2020_September,2020,September,0.3668,0.5069,0.1401,Painted Caves,local,2020_September_ADFA_2.1,2.1,6,ADFA,HP,-9.016,38.19520174,0,27,59,0.5,59,19,100,81,1,251.5,300.15,289.1,NA,1.1469,1,2020_September,2020,September,0.3668,0.5069,0.1401,Painted Caves,local
2020_September_ADFA_2.2_2,2020_September_ADFA_2.2,2.2,2,ADFA,EPI,-0.873,75.7719715,0,12.5,13,26,39,9,171,136,1,281.9,267.8,259.1,50,0.5533,1,2020_September,2020,September,0.2947,0.518,0.2233,Painted Caves,local,2020_September_ADFA_2.2,2.2,2,ADFA,HP,-0.873,75.7719715,0,25,85,0.5,85,14,100,86,1,263.9,328.1,302.7,NA,1.7564,1,2020_September,2020,September,0.2947,0.518,0.2233,Painted Caves,local
2020_September_ADFA_2.2_4,2020_September_ADFA_2.2,2.2,4,ADFA,EPI,-3.488,65.15629481,0,6,6,19,25,4,109,86,1,276.3,332.5,252.5,NA,0.4705,1,2020_September,2020,September,0.3487,0.5759,0.2272,Painted Caves,local,2020_September_ADFA_2.2,2.2,4,ADFA,HP,-3.488,65.15629481,0,17,72,15,87,14,98,69,1,268.3,324.7,308.4,NA,0.9893,1,2020_September,2020,September,0.3487,0.5759,0.2272,Painted Caves,local
2020_September_ADFA_2.2_7,2020_September_ADFA_2.2,2.2,7,ADFA,EPI,-4.973,68.28163123,0,5,18,19,37,15,143,109,1,269.5,343.5,271,NA,0.538,1,2020_September,2020,September,0.2869,0.4828,0.1959,Painted Caves,local,2020_September_ADFA_2.2,2.2,7,ADFA,HP,-4.973,68.28163123,0,12,38,52,90,5,124,67,1,249.4,238.7,238.5,NA,0.7205,1,2020_September,2020,September,0.2869,0.4828,0.1959,Painted Caves,local
2020_September_ADFA_2.3_2,2020_September_ADFA_2.3,2.3,2,ADFA,EPI,-0.746,64.3441166,0,4,8,49,57,3,154,102,1,276.3,282.4,261.4,NA,0.4826,1,2020_September,2020,September,0.2813,0.4623,0.181,Painted Caves,local,2020_September_ADFA_2.3,2.3,2,ADFA,HP,-0.746,64.3441166,0,21,59,19,78,24,111,68,1,294,296.7,291.4,NA,1.1064,1,2020_September,2020,September,0.2813,0.4623,0.181,Painted Caves,local
2020_September_ADFA_2.3_5,2020_September_ADFA_2.3,2.3,5,ADFA,EPI,-2.087,87.03380969,0,9,21,33,54,15,170,122,1,278.3,259.2,285.6,NA,0.5393,1,2020_September,2020,September,0.2869,0.5366,0.2497,Painted Caves,local,2020_September_ADFA_2.3,2.3,5,ADFA,HP,-2.087,87.03380969,0,23,77,20,97,29,133,84,1,251.8,331.9,247.8,NA,2.8367,1,2020_September,2020,September,0.2869,0.5366,0.2497,Painted Caves,local
2020_September_ADFA_2.4_1,2020_September_ADFA_2.4,2.4,1,ADFA,EPI,-0.116,107.9264214,0,8,9,42,51,13,172,117,1,235.6,290.7,219.8,40,0.4631,1,2020_September,2020,September,0.299,0.6217,0.3227,Painted Caves,local,2020_September_ADFA_2.4,2.4,1,ADFA,HP,-0.116,107.9264214,0,17,6,120,126,9,227,98,1,265.8,316.8,314,NA,2.5587,1,2020_September,2020,September,0.299,0.6217,0.3227,Painted Caves,local
2020_September_ADFA_2.4_3,2020_September_ADFA_2.4,2.4,3,ADFA,EPI,-3.444,79.38973648,0,9,13,22,35,8,50,20,1,267.5,339.2,249,NA,0.5341,1,2020_September,2020,September,0.3605,0.6467,0.2862,Painted Caves,local,2020_September_ADFA_2.4,2.4,3,ADFA,HP,-3.444,79.38973648,0,26,43,34,77,23,146,89,1,295.8,312.7,297.2,NA,2.5541,1,2020_September,2020,September,0.3605,0.6467,0.2862,Painted Caves,local
2020_September_ADFA_2.4_4,2020_September_ADFA_2.4,2.4,4,ADFA,EPI,-6.166,62.38394729,0,16,10,11,21,9,120,100,1,289.6,379.1,263.7,20,0.4544,1,2020_September,2020,September,0.3339,0.5422,0.2083,Painted Caves,local,2020_September_ADFA_2.4,2.4,4,ADFA,HP,-6.166,62.38394729,0,26,80,9,89,13,129,107,1,284.7,307,295.2,NA,1.7187,1,2020_September,2020,September,0.3339,0.5422,0.2083,Painted Caves,local
2020_September_ADFA_2.4_5,2020_September_ADFA_2.4,2.4,5,ADFA,EPI,-1.059,91.22048553,0,14,24,18,42,7,130,105,1,266.8,330.7,257.1,NA,0.5782,1,2020_September,2020,September,0.3007,0.575,0.2743,Painted Caves,local,2020_September_ADFA_2.4,2.4,5,ADFA,HP,-1.059,91.22048553,Glowed past end of video ; Temp probes turned off,33,125,0.5,125,19,29,10,1,265.4,300.15,289.1,20,2.3566,1,2020_September,2020,September,0.3007,0.575,0.2743,Painted Caves,local
2020_September_ADFA_2.5_1,2020_September_ADFA_2.5,2.5,1,ADFA,EPI,-0.151,95.22116904,0,10.5,17,17,34,11,107,79,1,273.5,316.5,247,100,0.4862,1,2020_September,2020,September,0.2532,0.4943,0.2411,Painted Caves,local,2020_September_ADFA_2.5,2.5,1,ADFA,HP,-0.151,95.22116904,0,23,68,72,140,9,227,146,1,267,351.9,308.3,100,3.0939,1,2020_September,2020,September,0.2532,0.4943,0.2411,Painted Caves,local
2020_September_ADFA_2.5_10,2020_September_ADFA_2.5,2.5,10,ADFA,EPI,-8.821,52.28346457,0,12,7,18,25,8,119,93,1,280.8,359.2,264.2,NA,0.498,1,2020_September,2020,September,0.381,0.5802,0.1992,Painted Caves,local,2020_September_ADFA_2.5,2.5,10,ADFA,HP,-8.821,52.28346457,0,23,108,9,117,10,143,124,1,254.4,260.9,252.2,NA,0.9393,1,2020_September,2020,September,0.381,0.5802,0.1992,Painted Caves,local
2020_September_ADFA_2.5_2,2020_September_ADFA_2.5,2.5,2,ADFA,EPI,-2.04,80.39358601,no second weight,5.5,20,41,61,3,160,116,1,277.5,281.2,266.7,NA,0.5382,1,2020_September,2020,September,0.2744,0.495,0.2206,Painted Caves,local,2020_September_ADFA_2.5,2.5,2,ADFA,HP,-2.04,80.39358601,flam. Wt. approx,22,80,0.5,80,14,61,47,1,298.2,316.5,288.8,50,2,1,2020_September,2020,September,0.2744,0.495,0.2206,Painted Caves,local
2020_September_ADFA_2.5_4,2020_September_ADFA_2.5,2.5,4,ADFA,EPI,-3.549,70.07993909,0,13,15,17,32,16,111,78,1,281.6,289.4,274,NA,0.5363,1,2020_September,2020,September,0.2627,0.4468,0.1841,Painted Caves,local,2020_September_ADFA_2.5,2.5,4,ADFA,HP,-3.549,70.07993909,0,18,66,65,131,13,140,62,1,252.4,300.1,293.9,NA,1.3324,1,2020_September,2020,September,0.2627,0.4468,0.1841,Painted Caves,local
2020_September_ADFA_2.5_5,2020_September_ADFA_2.5,2.5,5,ADFA,EPI,-1.16,86.8058012,0,4,14,25,39,4,85,56,1,276.7,315.4,281.3,100,0.5147,1,2020_September,2020,September,0.2827,0.5281,0.2454,Painted Caves,local,2020_September_ADFA_2.5,2.5,5,ADFA,HP,-1.16,86.8058012,0,25,79,0.5,79,33,92,59,1,251.9,286.4,277.7,NA,1.1196,1,2020_September,2020,September,0.2827,0.5281,0.2454,Painted Caves,local
2020_September_ADFA_2.5_7,2020_September_ADFA_2.5,2.5,7,ADFA,EPI,-4.878,63.11576355,0,18,18,26,44,2,92,64,1,281.2,295.9,284.9,20,0.4354,1,2020_September,2020,September,0.3248,0.5298,0.205,Painted Caves,local,2020_September_ADFA_2.5,2.5,7,ADFA,HP,-4.878,63.11576355,0,19,91,0.5,91,9,87,78,1,240,240,234.5,50,0.8633,1,2020_September,2020,September,0.3248,0.5298,0.205,Painted Caves,local
2020_September_ADFA_2.6_7,2020_September_ADFA_2.6,2.6,7,ADFA,EPI,-4.28,75.74183976,Missing these yellow lower videos,10,26,18,44,1,112,93,1,269.4,212.6,278.1,NA,0.5291,1,2020_September,2020,September,0.2696,0.4738,0.2042,Painted Caves,local,2020_September_ADFA_2.6,2.6,7,ADFA,HP,-4.28,75.74183976,0,22,118,0.5,118,10,101,91,1,234.8,293.2,259,NA,1.8029,1,2020_September,2020,September,0.2696,0.4738,0.2042,Painted Caves,local
2020_September_ADFA_2.6_9,2020_September_ADFA_2.6,2.6,9,ADFA,EPI,-5.779,76.77725118,0,6.75,9,37,46,2,138,99,1,278,299.6,275.7,20,0.502,1,2020_September,2020,September,0.3165,0.5595,0.243,Painted Caves,local,2020_September_ADFA_2.6,2.6,9,ADFA,HP,-5.779,76.77725118,Glowed past end of video,30.5,176,32,NA,28,158,98,1,229.9,264.7,245.5,NA,2.6022,1,2020_September,2020,September,0.3165,0.5595,0.243,Painted Caves,local
2020_September_CEME_1.2_1,2020_September_CEME_1.2,1.2,1,CEME,EPI,-1.88,71.48362235,0,13,21,29,50,4,125,92,1,275.5,300.5,270,100,0.4698,1,2020_September,2020,September,0.3114,0.534,0.2226,St. Marys,local,2020_September_CEME_1.2,1.2,1,CEME,HP,-1.88,71.48362235,0,22,81,48,129,13,224,163,1,265.4,320.9,315.6,100,1.93,1,2020_September,2020,September,0.3114,0.534,0.2226,St. Marys,local
2020_September_CEME_1.2_2,2020_September_CEME_1.2,1.2,2,CEME,EPI,-1.089,81.51171043,0,15,22,24,46,7,92,61,1,277.6,339.1,263.6,100,0.5451,1,2020_September,2020,September,0.2818,0.5115,0.2297,St. Marys,local,2020_September_CEME_1.2,1.2,2,CEME,HP,-1.089,81.51171043,0,17,73,42,115,17,160,101,1,274.3,320.5,315.5,100,1.8135,1,2020_September,2020,September,0.2818,0.5115,0.2297,St. Marys,local
2020_September_CEME_1.4_1,2020_September_CEME_1.4,1.4,1,CEME,EPI,-0.192,106.6751162,0,10.25,22,19,41,6,128,103,1,274.5,367.1,265,100,0.5123,1,2020_September,2020,September,0.2367,0.4892,0.2525,St. Marys,local,2020_September_CEME_1.4,1.4,1,CEME,HP,-0.192,106.6751162,0,17,38,48,86,19,164,97,1,274.7,311.4,304.5,100,1.9752,1,2020_September,2020,September,0.2367,0.4892,0.2525,St. Marys,local
2020_September_CEME_1.4_3,2020_September_CEME_1.4,1.4,3,CEME,EPI,-3.17,77.79329609,0,16,23,28,51,8,127,91,1,274.1,427.2,263.2,100,0.5593,1,2020_September,2020,September,0.2864,0.5092,0.2228,St. Marys,local,2020_September_CEME_1.4,1.4,3,CEME,HP,-3.17,77.79329609,0,18,112,47,159,15,201,139,1,258.4,320.4,313.5,100,2.5259,1,2020_September,2020,September,0.2864,0.5092,0.2228,St. Marys,local
2020_September_CEME_1.6_1,2020_September_CEME_1.6,1.6,1,CEME,EPI,-0.491,98.7012987,0,10.25,19,29,48,6,163,129,1,273.8,287,262.7,100,0.4611,1,2020_September,2020,September,0.2695,0.5355,0.266,St. Marys,local,2020_September_CEME_1.6,1.6,1,CEME,HP,-0.491,98.7012987,0,14,84,40,124,8,177,129,1,299.4,333.6,322.7,100,1.681,1,2020_September,2020,September,0.2695,0.5355,0.266,St. Marys,local
2020_September_CEME_1.6_3,2020_September_CEME_1.6,1.6,3,CEME,EPI,-0.909,100.0726216,0,10.25,31,43,74,6,132,87,1,273.7,303.2,284.4,100,0.555,1,2020_September,2020,September,0.2754,0.551,0.2756,St. Marys,local,2020_September_CEME_1.6,1.6,3,CEME,HP,-0.909,100.0726216,0,27,37,43,80,25,219,151,1,252.5,292.4,278,100,2.371,1,2020_September,2020,September,0.2754,0.551,0.2756,St. Marys,local
2020_September_CEME_2.1_2,2020_September_CEME_2.1,2.1,2,CEME,EPI,-1.082,102.5523013,0,7,33,16,49,14,165,135,1,277.1,331.4,259.9,100,0.4649,1,2020_September,2020,September,0.239,0.4841,0.2451,Painted Caves,local,2020_September_CEME_2.1,2.1,2,CEME,HP,-1.082,102.5523013,0,24,80,40,120,6,219,173,1,280.3,336,307.8,100,1.6307,1,2020_September,2020,September,0.239,0.4841,0.2451,Painted Caves,local
2020_September_CEME_2.2_1,2020_September_CEME_2.2,2.2,1,CEME,EPI,-0.226,106.6985646,0,10.25,27,29,56,6,154,107,1,278.3,300.8,263.6,100,0.4924,1,2020_September,2020,September,0.2717,0.5616,0.2899,Painted Caves,local,2020_September_CEME_2.2,2.2,1,CEME,HP,-0.226,106.6985646,0,23,106,0.5,106,11,149,138,1,275.8,315.4,306.8,100,2.6981,1,2020_September,2020,September,0.2717,0.5616,0.2899,Painted Caves,local
