individual,sample,round,model_spp_gr,spp,model,mpa,lfm_notes,fh,ttfg,gti,tti,fd,gd,pfg,ignition,start_temp,temp_max,ignition_temp,prop_new,sample_wt,glow,year_month,year,month,dry_wt,fresh_wt,water_wt,site,lfm_outliers_out,lfm_n_as_imputed,gr,precip_2month,precip_2mo,season,ignition_no_double,prop_ignite,ros,hydration,bins5lfm,bins10lfm,bins20lfm,temp_change,gdw_gfw,gww_gdw,gdw_gww,flam_index,max_mpa_sample,location
2019_December_CEME_6,6,2,"2019_December_EPI_CEME_(150,160]",CEME,EPI,1.39,0,9,30,44,43,4,163,115,1,274.5,307.6,278.79999999999995,100,0.665,1,2019_December,2019,December,0.2804,0.7254,0.445,St. Marys,158.7018545,158.7018545,"(150,160]",2019_December,3.69,Wet,1,100,2.5,hydrated,"(155,160]","(150,160]","(140,160]",33.1,0.38654535428729,1.587018545,0.630112359550562,8.189999955089379,-0.31,local
2019_December_CEME_9,9,2,"2019_December_EPI_CEME_(100,110]",CEME,EPI,1.01,0,15,24,33,57,9,149,107,1,276.4,261.9,278.79999999999995,100,0.669,1,2019_December,2019,December,0.1943,0.5443,0.35,St. Marys,NA,107.069762440853,"(100,110]",2019_December,3.69,Wet,1,53,1.11111111111111,hydrated,"(105,110]","(100,110]","(100,120]",-14.5,0.356972257945986,1.07069762440853,0.555142857142857,8.143583494065025,-0.362,local
2019_December_CEME_4,4,3,"2019_December_EPI_CEME_(140,150]",CEME,EPI,2.98,0,13,23,32,55,12,114,70,1,265.7,273.6,278.79999999999995,100,0.56,1,2019_December,2019,December,0.2395,0.5938,0.3543,St. Marys,147.9640844,147.9640844,"(140,150]",2019_December,3.69,Wet,1,60,0.833333333333333,hydrated,"(145,150]","(140,150]","(140,160]",7.90000000000003,0.403334456045807,1.479640844,0.675980807225515,7.996621510111008,-0.58,local
2019_December_CEME_6,6,3,"2019_December_EPI_CEME_(170,180]",CEME,EPI,2.37,0,3,26,34,60,3,132,95,1,259.7,260.4,278.79999999999995,NA,0.647,1,2019_December,2019,December,0.2913,0.7873,0.496,St. Marys,170.2711981,170.2711981,"(170,180]",2019_December,3.69,Wet,1,60,3.33333333333333,hydrated,"(170,175]","(170,180]","(160,180]",0.699999999999989,0.369998729836149,1.702711981,0.587298387096774,6.173713404422584,-0.31,local
2019_December_CEME_6,6,3,"2019_December_EPI_CEME_(170,180]",CEME,EPI,2.37,0,13,27,18,45,3,103,82,1,265.2,297.1,278.79999999999995,100,0.647,1,2019_December,2019,December,0.2913,0.7873,0.496,St. Marys,170.2711981,170.2711981,"(170,180]",2019_December,3.69,Wet,1,60,3.33333333333333,hydrated,"(170,175]","(170,180]","(160,180]",31.9,0.369998729836149,1.702711981,0.587298387096774,8.665235348749052,-0.31,local
2019_December_CEME_9,9,3,"2019_December_EPI_CEME_(100,110]",CEME,EPI,2.152,0,13,19,27,46,5,157,125,1,274.2,276.8,278.79999999999995,100,0.623,1,2019_December,2019,December,0.2211,0.6467,0.4256,St. Marys,NA,100.33049391605,"(100,110]",2019_December,3.69,Wet,1,53,2,hydrated,"(100,105]","(100,110]","(100,120]",2.60000000000002,0.341889593319932,1.0033049391605,0.519501879699248,8.588087598136973,-0.362,local
2019_December_CEME_4,4,4,"2019_December_EPI_CEME_(70,80]",CEME,EPI,8.87,0,13,12,33,45,10,150,107,1,267.4,288.6,278.79999999999995,100,0.573,1,2019_December,2019,December,0.3084,0.5477,0.2393,St. Marys,77.59403372,77.59403372,"(70,80]",2019_December,3.69,Wet,1,100,1,moderate,"(75,80]","(70,80]","(60,80]",21.2,0.563081979185686,0.7759403372,1.28875888006686,8.665235348749052,-0.58,local
2019_December_CEME_6,6,4,"2019_December_EPI_CEME_(20,30]",CEME,EPI,10,0,12,13,26,39,5,142,111,1,276.9,282.1,278.79999999999995,100,0.532,1,2019_December,2019,December,0.4689,0.6025,0.1336,St. Marys,28.49525435,28.49525435,"(20,30]",2019_December,3.69,Wet,1,50,2,dry,"(25,30]","(20,30]","(20,40]",5.20000000000005,0.778257261410788,0.2849525435,3.50973053892216,9.033331507404863,-0.31,local
2019_December_CEME_8,8,4,"2019_December_EPI_CEME_(90,100]",CEME,EPI,3.19,0,9,11,35,46,5,103,63,1,258.9,297.2,278.79999999999995,100,0.524,1,2019_December,2019,December,0.1892,0.564,0.3748,St. Marys,NA,94.204959127305,"(90,100]",2019_December,3.69,Wet,1,80,2,hydrated,"(90,95]","(90,100]","(80,100]",38.3,0.335460992907801,0.94204959127305,0.504802561366062,7.967542329190602,-0.317,local
2019_December_CEME_4,4,5,"2019_December_EPI_CEME_(70,80]",CEME,EPI,8.01,0,13,16,41,57,7,148,100,1,269.9,276.9,278.79999999999995,100,0.534,1,2019_December,2019,December,0.4401,0.7672,0.3271,St. Marys,74.32401727,74.32401727,"(70,80]",2019_December,3.69,Wet,1,100,1.42857142857143,moderate,"(70,75]","(70,80]","(60,80]",7,0.573644421272159,0.7432401727,1.34546010394375,7.885987565588167,-0.58,local
2019_December_CEME_5,5,5,"2019_December_EPI_CEME_(100,110]",CEME,EPI,4.74,0,9,38,10,48,7,153,136,1,256.1,291.6,278.79999999999995,100,0.667,1,2019_December,2019,December,0.3278,0.6808,0.353,St. Marys,107.6876144,107.6876144,"(100,110]",2019_December,3.69,Wet,1,53,1.42857142857143,hydrated,"(105,110]","(100,110]","(100,120]",35.5,0.481492361927145,1.076876144,0.928611898016997,7.831493863764901,-0.25,local
2019_December_CEME_6,6,5,"2019_December_EPI_CEME_(110,120]",CEME,EPI,3.752,0,9,32,11,43,8,145,126,1,273.8,285.5,278.79999999999995,100,0.594,1,2019_December,2019,December,0.3003,0.6563,0.356,St. Marys,118.5678601,118.5678601,"(110,120]",2019_December,3.69,Wet,1,54,1.25,hydrated,"(115,120]","(110,120]","(100,120]",11.7,0.457565137894256,1.185678601,0.843539325842697,8.189999955089379,-0.31,local
2019_December_CEME_7,7,5,"2019_December_EPI_CEME_(90,100]",CEME,EPI,2.85,0,11,11,17,28,9,132,106,1,276.1,285.1,278.79999999999995,100,0.566,1,2019_December,2019,December,0.1539,0.7014,0.5475,St. Marys,NA,96.2113963413446,"(90,100]",2019_December,3.69,Wet,1,80,1.11111111111111,hydrated,"(95,100]","(90,100]","(80,100]",9,0.219418306244654,0.962113963413446,0.281095890410959,10.191081621566578,-0.043,local
2019_December_CEME_8,8,5,"2019_December_EPI_CEME_(120,130]",CEME,EPI,6.9,0,2,7,46,53,1,129,82,1,272.1,281,278.79999999999995,100,0.443,1,2019_December,2019,December,0.3073,0.684,0.3768,St. Marys,122.6254407,122.6254407,"(120,130]",2019_December,3.69,Wet,1,86,10,hydrated,"(120,125]","(120,130]","(120,140]",8.89999999999998,0.449269005847953,1.226254407,0.815552016985138,6.281180416249137,-0.317,local
2019_December_CEME_9,9,5,"2019_December_EPI_CEME_(120,130]",CEME,EPI,3.36,0,9,16,28,44,10,149,111,1,262.3,289.7,278.79999999999995,100,0.506,1,2019_December,2019,December,0.2674,0.5974,0.33,St. Marys,123.4106208,123.4106208,"(120,130]",2019_December,3.69,Wet,1,86,1,hydrated,"(120,125]","(120,130]","(120,140]",27.4,0.447606293940408,1.234106208,0.81030303030303,8.113222544380951,-0.362,local
2019_December_CEME_4,4,6,"2019_December_EPI_CEME_(80,90]",CEME,EPI,6.33,0,12,15,29,44,2,106,75,1,275.6,278.5,278.79999999999995,100,0.479,1,2019_December,2019,December,0.3835,0.702,0.3185,St. Marys,83.05626182,83.05626182,"(80,90]",2019_December,3.69,Wet,1,64,5,moderate,"(80,85]","(80,90]","(80,100]",2.89999999999998,0.546296296296296,0.8305626182,1.20408163265306,8.59505855350578,-0.58,local
2019_December_CEME_5,5,6,"2019_December_EPI_CEME_(60,70]",CEME,EPI,8.77,0,12,20,20,40,11,149,118,1,267.2,277.7,278.79999999999995,100,0.6,1,2019_December,2019,December,0.4783,0.8046,0.3263,St. Marys,68.22791427,68.22791427,"(60,70]",2019_December,3.69,Wet,1,100,0.909090909090909,moderate,"(65,70]","(60,70]","(60,80]",10.5,0.594456872980363,0.6822791427,1.46582899172541,8.938998471613253,-0.25,local
2019_December_CEME_6,6,6,"2019_December_EPI_CEME_(70,80]",CEME,EPI,7.59,M,19,14,19,33,7,135,109,1,275.8,294.9,278.79999999999995,100,0.573,1,2019_December,2019,December,0.3749,0.6589,0.284,St. Marys,75.76363879,75.76363879,"(70,80]",2019_December,3.69,Wet,1,100,1.42857142857143,moderate,"(75,80]","(70,80]","(60,80]",19.1,0.568978600698133,0.7576363879,1.32007042253521,10.762573167409272,-0.31,local
2019_December_CEME_9,9,6,"2019_December_EPI_CEME_(110,120]",CEME,EPI,4.61,0,4,15,26,41,13,150,111,1,275.5,284.2,278.79999999999995,100,0.536,1,2019_December,2019,December,0.3492,0.7432,0.394,St. Marys,112.8454819,112.8454819,"(110,120]",2019_December,3.69,Wet,1,54,0.769230769230769,hydrated,"(110,115]","(110,120]","(100,120]",8.69999999999999,0.469860064585576,1.128454819,0.886294416243655,7.4005408393421375,-0.362,local
2019_December_CEME_1,1,7,"2019_December_EPI_CEME_(100,110]",CEME,EPI,1.19,Missing lower video,9.625,17,18,35,14,106,74,1,269.3,292.1,278.79999999999995,100,0.48,1,2019_December,2019,December,0.4786,0.964,0.4854,St. Marys,101.4208107,101.4208107,"(100,110]",2019_December,3.69,Wet,1,53,0.714285714285714,hydrated,"(100,105]","(100,110]","(100,120]",22.8,0.496473029045643,1.014208107,0.985990935311084,9.03550284958152,-0.163,local
2019_December_CEME_2,2,7,"2019_December_EPI_CEME_(110,120]",CEME,EPI,0.56,Missing lower video,9.625,26,24,50,6,131,101,1,271.8,267.4,278.79999999999995,100,0.453,1,2019_December,2019,December,0.7044,1.511,0.8066,St. Marys,114.5088018,114.5088018,"(110,120]",2019_December,3.69,Wet,1,54,1.66666666666667,hydrated,"(110,115]","(110,120]","(100,120]",-4.40000000000003,0.466181336863005,1.145088018,0.873295313662286,7.803388824638587,-0.167,local
2019_December_CEME_4,4,7,"2019_December_EPI_CEME_(70,80]",CEME,EPI,6.98,0,11,12,21,33,14,125,90,1,264.3,281.7,278.79999999999995,100,0.556,1,2019_December,2019,December,0.368,0.6328,0.2648,St. Marys,71.96629977,71.96629977,"(70,80]",2019_December,3.69,Wet,1,100,0.714285714285714,moderate,"(70,75]","(70,80]","(60,80]",17.4,0.581542351453856,0.7196629977,1.38972809667674,9.511531209374205,-0.58,local
2019_December_CEME_5,5,7,"2019_December_EPI_CEME_(80,90]",CEME,EPI,5.69,0,4,19,23,42,13,92,56,1,272.4,267.3,278.79999999999995,100,0.602,1,2019_December,2019,December,0.4077,0.7627,0.355,St. Marys,87.08450877,87.08450877,"(80,90]",2019_December,3.69,Wet,1,64,0.769230769230769,moderate,"(85,90]","(80,90]","(80,100]",-5.09999999999997,0.534548315196014,0.8708450877,1.14845070422535,7.327378263818746,-0.25,local
2019_December_CEME_6,6,7,"2019_December_EPI_CEME_(70,80]",CEME,EPI,7.09,0,12,24,26,50,4,139,109,1,276.2,269.8,278.79999999999995,100,0.597,1,2019_December,2019,December,0.338,0.6067,0.2687,St. Marys,79.50880308,79.50880308,"(70,80]",2019_December,3.69,Wet,1,100,2.5,moderate,"(75,80]","(70,80]","(60,80]",-6.39999999999998,0.557112246579858,0.7950880308,1.25790844808336,8.16169425669036,-0.31,local
2019_December_CEME_7,7,7,"2019_December_EPI_CEME_(90,100]",CEME,EPI,6.2,0,7,10,19,29,4,120,97,1,252.5,262.8,278.79999999999995,100,0.559,1,2019_December,2019,December,0.3141,0.6001,0.286,St. Marys,91.05380452,91.05380452,"(90,100]",2019_December,3.69,Wet,1,80,2.5,hydrated,"(90,95]","(90,100]","(80,100]",10.3,0.523412764539243,0.9105380452,1.09825174825175,9.236768670577668,-0.043,local
2019_December_CEME_8,8,7,"2019_December_EPI_CEME_(60,70]",CEME,EPI,8.78,0,17,11,15,26,8,106,83,1,272.2,303.2,278.79999999999995,100,0.564,1,2019_December,2019,December,0.3494,0.5708,0.2214,St. Marys,63.36576989,63.36576989,"(60,70]",2019_December,3.69,Wet,1,100,1.25,moderate,"(60,65]","(60,70]","(60,80]",31,0.612123335669236,0.6336576989,1.57813911472448,11.581838221155682,-0.317,local
2019_December_CEME_9,9,7,"2019_December_EPI_CEME_(90,100]",CEME,EPI,6.9,0,22,20,15,35,12,129,102,1,266.8,278.2,278.79999999999995,100,0.747,1,2019_December,2019,December,0.2931,0.5616,0.2685,St. Marys,91.62259,91.62259,"(90,100]",2019_December,3.69,Wet,1,80,0.833333333333333,hydrated,"(90,95]","(90,100]","(80,100]",11.4,0.521901709401709,0.9162259,1.09162011173184,10.884530219743928,-0.362,local
2019_December_CEME_2,2,8,"2019_December_EPI_CEME_(110,120]",CEME,EPI,1.52,Missing lower video,9.625,18,29,47,17,187,141,1,278.7,275.7,278.79999999999995,100,0.532,1,2019_December,2019,December,0.2688,0.568,0.2992,St. Marys,111.3095238,111.3095238,"(110,120]",2019_December,3.69,Wet,1,54,0.588235294117647,hydrated,"(110,115]","(110,120]","(100,120]",-3,0.473239436619718,1.113095238,0.898395721925134,8.000112912654684,-0.167,local
2019_December_CEME_4,4,8,"2019_December_EPI_CEME_(70,80]",CEME,EPI,8.77,0,19,12,19,31,9,108,80,1,264.1,271.41,278.79999999999995,100,0.6,1,2019_December,2019,December,0.3094,0.53,0.2206,St. Marys,71.31081299,71.31081299,"(70,80]",2019_December,3.69,Wet,1,100,1.11111111111111,moderate,"(70,75]","(70,80]","(60,80]",7.31,0.58377358490566,0.7131081299,1.40253853127833,11.048933671012117,-0.58,local
2019_December_CEME_5,5,8,"2019_December_EPI_CEME_(160,170]",CEME,EPI,3.687,0,7,15,29,44,5,115,81,1,271,270.1,278.79999999999995,100,0.555,1,2019_December,2019,December,0.2038,0.5348,0.331,St. Marys,162.4141315,162.4141315,"(160,170]",2019_December,3.69,Wet,1,100,2,hydrated,"(160,165]","(160,170]","(160,180]",-0.899999999999977,0.381077038145101,1.624141315,0.61570996978852,7.763067065971377,-0.25,local
2019_December_CEME_6,6,8,"2019_December_EPI_CEME_(80,90]",CEME,EPI,8.49,0,9,15,18,33,16,109,75,1,270.6,306.6,278.79999999999995,100,0.617,1,2019_December,2019,December,0.3146,0.5694,0.2548,St. Marys,81.00460976,81.00460976,"(80,90]",2019_December,3.69,Wet,1,64,0.625,moderate,"(80,85]","(80,90]","(80,100]",36,0.552511415525114,0.8100460976,1.23469387755102,9.14338978036985,-0.31,local
2019_December_CEME_7,7,8,"2019_December_EPI_CEME_(120,130]",CEME,EPI,4.59,0,13,20,41,61,4,187,142,1,273.9,276.2,278.79999999999995,100,0.691,1,2019_December,2019,December,0.2698,0.6048,0.335,St. Marys,124.1890639,124.1890639,"(120,130]",2019_December,3.69,Wet,1,86,2.5,hydrated,"(120,125]","(120,130]","(120,140]",2.30000000000001,0.446097883597884,1.241890639,0.805373134328358,7.682782361362539,-0.043,local
2019_December_CEME_9,9,8,"2019_December_EPI_CEME_(100,110]",CEME,EPI,5.56,0,9,18,17,35,18,126,91,1,253.3,298.4,278.79999999999995,100,0.676,1,2019_December,2019,December,0.3012,0.6222,0.321,St. Marys,106.570167,106.570167,"(100,110]",2019_December,3.69,Wet,1,53,0.555555555555556,hydrated,"(105,110]","(100,110]","(100,120]",45.1,0.484088717454195,1.06570167,0.938317757009346,8.92059763172536,-0.362,local
2019_December_CEME_1,1,9,"2019_December_EPI_CEME_(120,130]",CEME,EPI,3.15,0,10.5,8,47,55,5,119,67,1,282.3,301.4,278.79999999999995,100,0.536,1,2019_December,2019,December,0.1688,0.379,0.2102,St. Marys,124.5260664,124.5260664,"(120,130]",2019_December,3.69,Wet,1,86,2,hydrated,"(120,125]","(120,130]","(120,140]",19.1,0.445382585751979,1.245260664,0.803044719314938,7.6447500268385244,-0.163,local
2019_December_CEME_2,2,9,"2019_December_EPI_CEME_(100,110]",CEME,EPI,1.91,0,16.5,18,42,60,3,188,143,1,277.6,285.3,278.79999999999995,100,0.544,1,2019_December,2019,December,0.3227,0.663,0.3403,St. Marys,105.453982,105.453982,"(100,110]",2019_December,3.69,Wet,1,53,3.33333333333333,hydrated,"(105,110]","(100,110]","(100,120]",7.69999999999999,0.486726998491704,1.05453982,0.948280928592418,8.16299266639901,-0.167,local
2019_December_CEME_3,3,9,"2019_December_EPI_CEME_(100,110]",CEME,EPI,2.98,0,12.5,9,27,36,4,113,82,1,272.6,272.8,278.79999999999995,100,0.564,1,2019_December,2019,December,0.4001,0.804,0.4039,St. Marys,100.9497626,100.9497626,"(100,110]",2019_December,3.69,Wet,1,53,2.5,hydrated,"(100,105]","(100,110]","(100,120]",0.199999999999989,0.497636815920398,1.009497626,0.990591730626393,9.42187758981021,-0.263,local
2019_December_CEME_5,5,9,"2019_December_EPI_CEME_(80,90]",CEME,EPI,6.59,0,11,17,24,41,5,138,109,1,268.5,291.1,278.79999999999995,100,0.465,1,2019_December,2019,December,0.3941,0.7215,0.3274,St. Marys,83.0859028,83.0859028,"(80,90]",2019_December,3.69,Wet,1,64,2,moderate,"(80,85]","(80,90]","(80,100]",22.6,0.546223146223146,0.830859028,1.20372632864997,8.688449588625312,-0.25,local
2019_December_CEME_6,6,9,"2019_December_EPI_CEME_(140,150]",CEME,EPI,5.12,0,5,23,26,49,5,136,91,1,272.4,296.8,278.79999999999995,100,0.627,1,2019_December,2019,December,0.1763,0.4273,0.251,St. Marys,142.3709586,142.3709586,"(140,150]",2019_December,3.69,Wet,1,60,0.526315789473684,hydrated,"(140,145]","(140,150]","(140,160]",24.4,0.412590685700913,1.423709586,0.702390438247012,7.071740845122855,-0.31,local
2019_December_CEME_7,7,9,"2019_December_EPI_CEME_(90,100]",CEME,EPI,8.801,0,17,17,23,40,10,168,135,1,263.1,263.6,278.79999999999995,100,0.516,1,2019_December,2019,December,0.2605,0.5195,0.259,St. Marys,99.42418426,99.42418426,"(90,100]",2019_December,3.69,Wet,1,80,1,hydrated,"(95,100]","(90,100]","(80,100]",0.5,0.501443695861405,0.9942418426,1.00579150579151,9.670643795222402,-0.043,local
2019_December_CEME_9,9,9,"2019_December_EPI_CEME_(80,90]",CEME,EPI,7.75,0,10,22,13,35,5,95,63,1,268.6,270.7,278.79999999999995,100,0.507,1,2019_December,2019,December,0.2706,0.5033,0.2327,St. Marys,86.00600601,86.00600601,"(80,90]",2019_December,3.69,Wet,1,64,0.526315789473684,moderate,"(85,90]","(80,90]","(80,100]",2.09999999999997,0.537651500099344,0.8600600601,1.16287064890417,9.103265667349268,-0.362,local
2019_December_CEME_1,1,10,"2019_December_EPI_CEME_(70,80]",CEME,EPI,3,0,10,23,17,40,6,106,83,1,265.5,269.6,278.79999999999995,100,0.516,1,2019_December,2019,December,0.3277,0.576,0.2483,St. Marys,75.77052182,75.77052182,"(70,80]",2019_December,3.69,Wet,1,100,1.66666666666667,moderate,"(75,80]","(70,80]","(60,80]",4.10000000000002,0.568923611111111,0.7577052182,1.31977446637133,8.610664711323876,-0.163,local
2019_December_CEME_2,2,10,"2019_December_EPI_CEME_(90,100]",CEME,EPI,3.07,0,16,30,25,55,4,93,64,1,262.1,276.1,278.79999999999995,100,0.454,1,2019_December,2019,December,0.4959,0.966,0.4701,St. Marys,94.79733817,94.79733817,"(90,100]",2019_December,3.69,Wet,1,80,2.5,hydrated,"(90,95]","(90,100]","(80,100]",14,0.513354037267081,0.9479733817,1.05488194001276,8.382214707664284,-0.167,local
2019_December_CEME_4,4,10,"2019_December_EPI_CEME_(40,50]",CEME,EPI,3.98,0,13,12,13,25,8,87,66,1,284.5,288.1,278.79999999999995,100,0.489,1,2019_December,2019,December,0.3918,0.5833,0.1915,St. Marys,48.88321634,48.88321634,"(40,50]",2019_December,3.69,Wet,1,100,1.25,dry,"(45,50]","(40,50]","(40,60]",3.60000000000002,0.671695525458598,0.4888321634,2.04595300261097,11.072245167846011,-0.58,local
2019_December_CEME_5,5,10,"2019_December_EPI_CEME_(70,80]",CEME,EPI,9.57,0,9.625,9,26,35,3,110,81,1,276.2,303.8,278.79999999999995,100,0.595,1,2019_December,2019,December,0.2805,0.4929,0.2124,St. Marys,75.72192513,75.72192513,"(70,80]",2019_December,3.69,Wet,1,100,3.33333333333333,moderate,"(75,80]","(70,80]","(60,80]",27.6,0.569080949482654,0.7572192513,1.32062146892655,9.03550284958152,-0.25,local
2019_December_CEME_5,5,10,"2019_December_EPI_CEME_(70,80]",CEME,EPI,9.57,0,16,12,20,32,6,114,88,1,271,279.1,278.79999999999995,100,0.595,1,2019_December,2019,December,0.2805,0.4929,0.2124,St. Marys,75.72192513,75.72192513,"(70,80]",2019_December,3.69,Wet,1,100,1.66666666666667,moderate,"(75,80]","(70,80]","(60,80]",8.10000000000002,0.569080949482654,0.7572192513,1.32062146892655,10.465090013155626,-0.25,local
2019_December_CEME_6,6,10,"2019_December_EPI_CEME_(110,120]",CEME,EPI,6.57,0,6,6,33,39,11,118,74,1,249.4,260.6,278.79999999999995,100,0.542,1,2019_December,2019,December,0.2845,0.6155,0.331,St. Marys,116.3649147,116.3649147,"(110,120]",2019_December,3.69,Wet,1,54,0.909090909090909,hydrated,"(115,120]","(110,120]","(100,120]",11.2,0.462225832656377,1.163649147,0.859516616314199,7.96492168730295,-0.31,local
2019_December_CEME_7,7,10,"2019_December_EPI_CEME_(60,70]",CEME,EPI,10.01,0,11,15,12,27,16,110,82,1,265.8,267.7,278.79999999999995,100,0.389,1,2019_December,2019,December,0.2699,0.4509,0.181,St. Marys,67.07430054,67.07430054,"(60,70]",2019_December,3.69,Wet,1,100,0.625,moderate,"(65,70]","(60,70]","(60,80]",1.89999999999998,0.598580616544688,0.6707430054,1.49116022099447,10.347636273489378,-0.043,local
2019_December_CEME_8,8,10,"2019_December_EPI_CEME_(70,80]",CEME,EPI,5.82,0,10,10,20,30,3,70,47,1,269.4,284.6,278.79999999999995,100,0.23,1,2019_December,2019,December,0.1721,0.4911,0.319,St. Marys,NA,78.6845771481158,"(70,80]",2019_December,3.69,Wet,1,100,3.33333333333333,moderate,"(75,80]","(70,80]","(60,80]",15.2,0.350437792710242,0.786845771481158,0.539498432601881,9.711772730674754,-0.317,local
2019_December_CEME_9,9,10,"2019_December_EPI_CEME_(100,110]",CEME,EPI,6.26,0,3,4,44,48,4,123,75,1,252.4,257.4,278.79999999999995,100,0.581,1,2019_December,2019,December,0.3116,0.6236,0.312,St. Marys,100.1364038,100.1364038,"(100,110]",2019_December,3.69,Wet,1,53,2.5,hydrated,"(100,105]","(100,110]","(100,120]",4.99999999999997,0.499679281590763,1.001364038,0.99871794871794894,6.740629235866347,-0.362,local
2019_December_CEME_1,1,11,"2019_December_EPI_CEME_(80,90]",CEME,EPI,5.4,0,11,18,26,44,7,102,69,1,276.1,291.3,278.79999999999995,100,0.588,1,2019_December,2019,December,0.3847,0.709,0.3243,St. Marys,84.29945412,84.29945412,"(80,90]",2019_December,3.69,Wet,1,64,1.42857142857143,moderate,"(80,85]","(80,90]","(80,100]",15.2,0.542595204513399,0.8429945412,1.18624730188097,8.439886223067296,-0.163,local
2019_December_CEME_2,2,11,"2019_December_EPI_CEME_(60,70]",CEME,EPI,3.42,0,10.5,21,23,44,6,84,55,1,263.3,302.6,278.79999999999995,100,0.47,1,2019_December,2019,December,0.2881,0.484,0.1959,St. Marys,67.99722319,67.99722319,"(60,70]",2019_December,3.69,Wet,1,100,1.66666666666667,moderate,"(65,70]","(60,70]","(60,80]",39.3,0.595247933884298,0.6799722319,1.47064828994385,8.36030695583124,-0.167,local
2019_December_CEME_3,3,11,"2019_December_EPI_CEME_(80,90]",CEME,EPI,5.42,0,7,27,15,42,10,164,139,1,268.7,365.1,278.79999999999995,100,0.597,1,2019_December,2019,December,0.3491,0.646,0.2969,St. Marys,85.04726439,85.04726439,"(80,90]",2019_December,3.69,Wet,1,64,1,moderate,"(85,90]","(80,90]","(80,100]",96.4,0.540402476780186,0.8504726439,1.17581677332435,7.912690592799905,-0.263,local
2019_December_CEME_4,4,11,"2019_December_EPI_CEME_(130,140]",CEME,EPI,6.48,0,7,13,36,49,2,130,92,1,256.4,253.2,278.79999999999995,100,0.462,1,2019_December,2019,December,0.1793,0.4243,0.245,St. Marys,136.6424986,136.6424986,"(130,140]",2019_December,3.69,Wet,1,50,5,hydrated,"(135,140]","(130,140]","(120,140]",-3.19999999999999,0.422578364364836,1.366424986,0.731836734693878,7.431584049217116,-0.58,local
2019_December_CEME_5,5,11,"2019_December_EPI_CEME_(70,80]",CEME,EPI,0.3,missing flam weight,9.625,9,26,35,3,110,81,1,276.2,303.8,278.79999999999995,100,0.573,1,2019_December,2019,December,0.2915,0.5189,0.2274,St. Marys,78.02367473,78.02367473,"(70,80]",2019_December,3.69,Wet,1,100,3.33333333333333,moderate,"(75,80]","(70,80]","(60,80]",27.6,0.561765272692234,0.7802367473,1.28188214599824,9.03550284958152,-0.25,local
